AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL A;COEF. PERFIL B;COEF. PERFIL C;COEF. PERFIL D;
2021;05;01;1;1;0.000091242441;0.000102500519;0.000091844330;0.000113366528;
2021;05;01;2;1;0.000075436078;0.000088132889;0.000084367916;0.000122462415;
2021;05;01;3;1;0.000064678123;0.000077408039;0.000081004218;0.000119217861;
2021;05;01;4;1;0.000058848095;0.000071438638;0.000079656374;0.000113820369;
2021;05;01;5;1;0.000056212734;0.000068684765;0.000079095883;0.000108229623;
2021;05;01;6;1;0.000055327954;0.000068071293;0.000079599670;0.000104029006;
2021;05;01;7;1;0.000056754910;0.000066480392;0.000079340506;0.000097500280;
2021;05;01;8;1;0.000061633426;0.000056612354;0.000071346649;0.000058692331;
2021;05;01;9;1;0.000075754699;0.000066121189;0.000075999688;0.000059733361;
2021;05;01;10;1;0.000097832871;0.000084157179;0.000082601957;0.000070226115;
2021;05;01;11;1;0.000116973073;0.000100337747;0.000088170267;0.000078682774;
2021;05;01;12;1;0.000125128829;0.000106365206;0.000092212991;0.000081565404;
2021;05;01;13;1;0.000128784672;0.000106853230;0.000094967353;0.000080700857;
2021;05;01;14;1;0.000136802376;0.000110009822;0.000095333628;0.000079503156;
2021;05;01;15;1;0.000133539629;0.000106900914;0.000093165979;0.000075986508;
2021;05;01;16;1;0.000113531506;0.000089950977;0.000090645407;0.000066900954;
2021;05;01;17;1;0.000102564783;0.000080739431;0.000087507292;0.000062322335;
2021;05;01;18;1;0.000099089029;0.000078028750;0.000084723962;0.000061248086;
2021;05;01;19;1;0.000100527759;0.000079563521;0.000083342578;0.000062939140;
2021;05;01;20;1;0.000105127183;0.000084116998;0.000084903543;0.000066690277;
2021;05;01;21;1;0.000117027801;0.000095047631;0.000087492326;0.000073405893;
2021;05;01;22;1;0.000136534347;0.000122439769;0.000098619278;0.000101989572;
2021;05;01;23;1;0.000127593862;0.000125015614;0.000096807979;0.000125091886;
2021;05;01;24;1;0.000104793795;0.000112790922;0.000089378571;0.000118697775;
2021;05;02;1;1;0.000086026613;0.000096880991;0.000087565893;0.000109200218;
2021;05;02;2;1;0.000071077393;0.000083239869;0.000080417500;0.000117903175;
2021;05;02;3;1;0.000061098892;0.000073317594;0.000077302290;0.000115019506;
2021;05;02;4;1;0.000055682470;0.000067785132;0.000076071700;0.000109956316;
2021;05;02;5;1;0.000053333199;0.000065367162;0.000075625558;0.000104780677;
2021;05;02;6;1;0.000052831822;0.000065244250;0.000076318620;0.000101227487;
2021;05;02;7;1;0.000054789310;0.000064492104;0.000076430348;0.000095699267;
2021;05;02;8;1;0.000059368694;0.000054786708;0.000068664188;0.000057508008;
2021;05;02;9;1;0.000072921907;0.000063941454;0.000073120561;0.000058496556;
2021;05;02;10;1;0.000094331435;0.000081532784;0.000079529670;0.000068862715;
2021;05;02;11;1;0.000112992182;0.000097404047;0.000084958454;0.000077267056;
2021;05;02;12;1;0.000121394846;0.000103748562;0.000089023293;0.000080374867;
2021;05;02;13;1;0.000124961604;0.000104243119;0.000091688519;0.000079532913;
2021;05;02;14;1;0.000132372706;0.000106994208;0.000091930410;0.000078179421;
2021;05;02;15;1;0.000129503089;0.000104225565;0.000089927263;0.000074853463;
2021;05;02;16;1;0.000110046321;0.000087652927;0.000087475734;0.000065877927;
2021;05;02;17;1;0.000099771781;0.000078987166;0.000084578449;0.000061543507;
2021;05;02;18;1;0.000096794396;0.000076688356;0.000082036553;0.000060683438;
2021;05;02;19;1;0.000098667578;0.000078608268;0.000080864736;0.000062594080;
2021;05;02;20;1;0.000103572436;0.000083454370;0.000082514202;0.000066523655;
2021;05;02;21;1;0.000115956628;0.000094893973;0.000085241590;0.000073555119;
2021;05;02;22;1;0.000135622542;0.000122573458;0.000096195474;0.000102405857;
2021;05;02;23;1;0.000126704344;0.000125112306;0.000094415000;0.000125571636;
2021;05;02;24;1;0.000103600933;0.000112325402;0.000087000217;0.000118732055;
2021;05;03;1;1;0.000081437845;0.000093624236;0.000082386822;0.000110194592;
2021;05;03;2;1;0.000066116673;0.000079370541;0.000077749258;0.000121586810;
2021;05;03;3;1;0.000057887627;0.000070845497;0.000075696869;0.000118084847;
2021;05;03;4;1;0.000053964953;0.000066528112;0.000075098494;0.000113034432;
2021;05;03;5;1;0.000052571020;0.000064848801;0.000075290506;0.000107445447;
2021;05;03;6;1;0.000053309385;0.000065415486;0.000077724790;0.000104187688;
2021;05;03;7;1;0.000060482569;0.000068008035;0.000084172942;0.000100860135;
2021;05;03;8;1;0.000077279526;0.000069527471;0.000093376355;0.000068799935;
2021;05;03;9;1;0.000092815204;0.000081234051;0.000124674423;0.000074202119;
2021;05;03;10;1;0.000102126299;0.000086681904;0.000145385592;0.000079494709;
2021;05;03;11;1;0.000109477178;0.000091245886;0.000153012159;0.000082042063;
2021;05;03;12;1;0.000112583368;0.000092351108;0.000154658320;0.000082238164;
2021;05;03;13;1;0.000116977083;0.000093836112;0.000156231453;0.000081106540;
2021;05;03;14;1;0.000125931338;0.000099102995;0.000149751674;0.000080423754;
2021;05;03;15;1;0.000124565834;0.000098493195;0.000135208277;0.000076457203;
2021;05;03;16;1;0.000111600145;0.000087389466;0.000131152272;0.000070380961;
2021;05;03;17;1;0.000103715181;0.000080435435;0.000131165775;0.000067575581;
2021;05;03;18;1;0.000102572894;0.000079372196;0.000129890500;0.000067768951;
2021;05;03;19;1;0.000104292705;0.000081176129;0.000124003976;0.000069483992;
2021;05;03;20;1;0.000110664552;0.000087469600;0.000117196001;0.000073855501;
2021;05;03;21;1;0.000125145327;0.000101259986;0.000111160683;0.000080451968;
2021;05;03;22;1;0.000144066686;0.000128771769;0.000111218986;0.000105638079;
2021;05;03;23;1;0.000132292932;0.000130682284;0.000102565244;0.000131279322;
2021;05;03;24;1;0.000103458070;0.000112140753;0.000091062916;0.000121200781;
2021;05;04;1;1;0.000080858508;0.000093992927;0.000084985207;0.000111941814;
2021;05;04;2;1;0.000065371857;0.000079307092;0.000080179839;0.000127783817;
2021;05;04;3;1;0.000057346609;0.000070723183;0.000077771255;0.000126379868;
2021;05;04;4;1;0.000054028930;0.000067081003;0.000077024940;0.000121115549;
2021;05;04;5;1;0.000052791749;0.000065585761;0.000077191457;0.000114078774;
2021;05;04;6;1;0.000054124747;0.000066934281;0.000080180255;0.000109189593;
2021;05;04;7;1;0.000062124148;0.000070281856;0.000086334070;0.000104400636;
2021;05;04;8;1;0.000080386022;0.000072993183;0.000095860502;0.000071649287;
2021;05;04;9;1;0.000096528151;0.000085317545;0.000127166155;0.000076835618;
2021;05;04;10;1;0.000105256858;0.000090190801;0.000148041086;0.000081817500;
2021;05;04;11;1;0.000111662794;0.000093811245;0.000156013490;0.000083725459;
2021;05;04;12;1;0.000113531363;0.000093672352;0.000157919887;0.000082759085;
2021;05;04;13;1;0.000118077371;0.000095197545;0.000159955208;0.000082628626;
2021;05;04;14;1;0.000126670259;0.000100110453;0.000153207547;0.000081465776;
2021;05;04;15;1;0.000124311128;0.000098659724;0.000137856792;0.000076941523;
2021;05;04;16;1;0.000111777116;0.000087918677;0.000134092919;0.000070954115;
2021;05;04;17;1;0.000105162243;0.000081963654;0.000134271931;0.000068887093;
2021;05;04;18;1;0.000105121195;0.000081841334;0.000133426464;0.000069860798;
2021;05;04;19;1;0.000107196237;0.000083995343;0.000127503031;0.000071778600;
2021;05;04;20;1;0.000112712114;0.000089564699;0.000121510872;0.000075981043;
2021;05;04;21;1;0.000126407473;0.000102729224;0.000115051606;0.000082360067;
2021;05;04;22;1;0.000144344604;0.000129669725;0.000114870126;0.000107060019;
2021;05;04;23;1;0.000132587165;0.000131624940;0.000105609773;0.000132716454;
2021;05;04;24;1;0.000105156490;0.000114500744;0.000093468241;0.000123537705;
2021;05;05;1;1;0.000081077448;0.000094231132;0.000085171711;0.000112108247;
2021;05;05;2;1;0.000065598394;0.000079574477;0.000080381919;0.000128050302;
2021;05;05;3;1;0.000057622229;0.000071066522;0.000078011857;0.000126777044;
2021;05;05;4;1;0.000054165249;0.000067237433;0.000077187583;0.000121277664;
2021;05;05;5;1;0.000053059364;0.000065923326;0.000077438741;0.000114460746;
2021;05;05;6;1;0.000054434210;0.000067326670;0.000080459646;0.000109611293;
2021;05;05;7;1;0.000062458315;0.000070667097;0.000086623582;0.000104776922;
2021;05;05;8;1;0.000080708788;0.000073283115;0.000096126229;0.000071830561;
2021;05;05;9;1;0.000096650428;0.000085398236;0.000127365401;0.000076861963;
2021;05;05;10;1;0.000105213901;0.000090109914;0.000148163802;0.000081736321;
2021;05;05;11;1;0.000111105722;0.000093254160;0.000155828657;0.000083336914;
2021;05;05;12;1;0.000113278336;0.000093400320;0.000157925642;0.000082557390;
2021;05;05;13;1;0.000118306756;0.000095358411;0.000160253307;0.000082701424;
2021;05;05;14;1;0.000126865148;0.000100235039;0.000153466049;0.000081511397;
2021;05;05;15;1;0.000124798815;0.000099041942;0.000138232333;0.000077130166;
2021;05;05;16;1;0.000112211303;0.000088255590;0.000134455749;0.000071125828;
2021;05;05;17;1;0.000105415916;0.000082144632;0.000134549462;0.000068973405;
2021;05;05;18;1;0.000105293377;0.000081952149;0.000133657372;0.000069905434;
2021;05;05;19;1;0.000107403673;0.000084136597;0.000127740178;0.000071841388;
2021;05;05;20;1;0.000112959127;0.000089740623;0.000121750490;0.000076062992;
2021;05;05;21;1;0.000126625197;0.000102877881;0.000115254963;0.000082418218;
2021;05;05;22;1;0.000144147701;0.000129417505;0.000114916067;0.000106871664;
2021;05;05;23;1;0.000132307421;0.000131260351;0.000105618342;0.000132404909;
2021;05;05;24;1;0.000105037535;0.000114306259;0.000093517217;0.000123345032;
2021;05;06;1;1;0.000081006869;0.000094247136;0.000084799982;0.000112116396;
2021;05;06;2;1;0.000065452370;0.000079469034;0.000079983566;0.000127921295;
2021;05;06;3;1;0.000057442133;0.000070901839;0.000077594693;0.000126558511;
2021;05;06;4;1;0.000054029563;0.000067127788;0.000076795328;0.000121128157;
2021;05;06;5;1;0.000052903509;0.000065784332;0.000077030758;0.000114280362;
2021;05;06;6;1;0.000054148272;0.000067012301;0.000079955714;0.000109237434;
2021;05;06;7;1;0.000062041677;0.000070226562;0.000086027672;0.000104301342;
2021;05;06;8;1;0.000080359876;0.000073016064;0.000095563217;0.000071638809;
2021;05;06;9;1;0.000095877569;0.000084741557;0.000126413741;0.000076431162;
2021;05;06;10;1;0.000104247214;0.000089298713;0.000146979347;0.000081200461;
2021;05;06;11;1;0.000109885304;0.000092229697;0.000154461539;0.000082671518;
2021;05;06;12;1;0.000112266434;0.000092585251;0.000156682609;0.000082033574;
2021;05;06;13;1;0.000117550987;0.000094793807;0.000159170065;0.000082344466;
2021;05;06;14;1;0.000126074198;0.000099658480;0.000152439185;0.000081169631;
2021;05;06;15;1;0.000123911704;0.000098376730;0.000137254943;0.000076753152;
2021;05;06;16;1;0.000111515582;0.000087751247;0.000133558261;0.000070829615;
2021;05;06;17;1;0.000105096709;0.000081962838;0.000133836599;0.000068860180;
2021;05;06;18;1;0.000105149575;0.000081921112;0.000133045858;0.000069883174;
2021;05;06;19;1;0.000107200574;0.000084055905;0.000127126752;0.000071788549;
2021;05;06;20;1;0.000112754310;0.000089662135;0.000121170313;0.000076011911;
2021;05;06;21;1;0.000126305574;0.000102706860;0.000114670922;0.000082316615;
2021;05;06;22;1;0.000143292510;0.000128716516;0.000114161593;0.000106448850;
2021;05;06;23;1;0.000131684002;0.000130725777;0.000104981758;0.000132010380;
2021;05;06;24;1;0.000104335592;0.000113592180;0.000092873338;0.000122783935;
2021;05;07;1;1;0.000081667015;0.000093620172;0.000085889652;0.000113196865;
2021;05;07;2;1;0.000066590543;0.000079375278;0.000080855748;0.000130061866;
2021;05;07;3;1;0.000058477710;0.000071226963;0.000078708191;0.000129244440;
2021;05;07;4;1;0.000054924669;0.000067425004;0.000077862326;0.000124390905;
2021;05;07;5;1;0.000053871717;0.000066213695;0.000078389443;0.000117568382;
2021;05;07;6;1;0.000055086728;0.000067415809;0.000080931664;0.000112190055;
2021;05;07;7;1;0.000062651581;0.000070536077;0.000087090311;0.000106501637;
2021;05;07;8;1;0.000080505730;0.000073008291;0.000096360764;0.000072163508;
2021;05;07;9;1;0.000095895089;0.000084390134;0.000126466649;0.000076238126;
2021;05;07;10;1;0.000104493256;0.000089275140;0.000146948934;0.000081369931;
2021;05;07;11;1;0.000110953592;0.000093038566;0.000155140197;0.000083076471;
2021;05;07;12;1;0.000113331293;0.000093433590;0.000157657044;0.000082920283;
2021;05;07;13;1;0.000118201692;0.000095294557;0.000159820545;0.000083024251;
2021;05;07;14;1;0.000126470695;0.000099886700;0.000152431526;0.000082048815;
2021;05;07;15;1;0.000125095275;0.000099248708;0.000135677866;0.000077731103;
2021;05;07;16;1;0.000113864053;0.000089781772;0.000128728024;0.000072552629;
2021;05;07;17;1;0.000107480221;0.000084217320;0.000126375105;0.000070334831;
2021;05;07;18;1;0.000107094567;0.000083938246;0.000125262316;0.000071447863;
2021;05;07;19;1;0.000108187601;0.000085345407;0.000122477509;0.000072548381;
2021;05;07;20;1;0.000110871481;0.000088468754;0.000118587945;0.000075165116;
2021;05;07;21;1;0.000118812515;0.000096256127;0.000115374814;0.000078804917;
2021;05;07;22;1;0.000133824703;0.000119662807;0.000116895489;0.000103995783;
2021;05;07;23;1;0.000126560705;0.000124629886;0.000109872684;0.000131472945;
2021;05;07;24;1;0.000106358300;0.000114052596;0.000099811597;0.000125788237;
2021;05;08;1;1;0.000087102832;0.000098069751;0.000091797251;0.000111805808;
2021;05;08;2;1;0.000071769838;0.000084137525;0.000084378123;0.000125434306;
2021;05;08;3;1;0.000062484569;0.000074841790;0.000081143248;0.000123979424;
2021;05;08;4;1;0.000057419288;0.000069514882;0.000079974401;0.000118383154;
2021;05;08;5;1;0.000055281080;0.000067231459;0.000079507961;0.000111827169;
2021;05;08;6;1;0.000055028643;0.000067220482;0.000080552217;0.000106929035;
