AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL P2.0TD;COEF. PERFIL P3.0TD;COEF. PERFIL P3.0TDVE;RESERVADO;
2021;08;05;2;1;0.000093801540;0.000091442707;0.000034766728;;
2021;08;05;3;1;0.000083861693;0.000087247354;0.000035189282;;
2021;08;05;4;1;0.000078213812;0.000085268394;0.000021232057;;
2021;08;05;5;1;0.000074950557;0.000084555241;0.000018769946;;
2021;08;05;6;1;0.000073594605;0.000086357009;0.000022153733;;
2021;08;05;7;1;0.000076103210;0.000093464973;0.000022568631;;
2021;08;05;8;1;0.000078318231;0.000101596390;0.000029735791;;
2021;08;05;9;1;0.000086402900;0.000125652297;0.000063260217;;
2021;08;05;10;1;0.000099578378;0.000143338484;0.000101898369;;
2021;08;05;11;1;0.000110101470;0.000155377893;0.000149612114;;
2021;08;05;12;1;0.000114971909;0.000160412349;0.000146755204;;
2021;08;05;13;1;0.000121230411;0.000164655532;0.000129274457;;
2021;08;05;14;1;0.000131560334;0.000162184930;0.000128518357;;
2021;08;05;15;1;0.000136084703;0.000149744068;0.000142393751;;
2021;08;05;16;1;0.000130253254;0.000140196858;0.000135735284;;
2021;08;05;17;1;0.000126483547;0.000138750170;0.000121702928;;
2021;08;05;18;1;0.000126017318;0.000139222781;0.000111970292;;
2021;08;05;19;1;0.000125011791;0.000136253016;0.000102545361;;
2021;08;05;20;1;0.000123267898;0.000132134131;0.000102304174;;
2021;08;05;21;1;0.000124951914;0.000127514346;0.000106286142;;
2021;08;05;22;1;0.000141651584;0.000129725866;0.000109900588;;
2021;08;05;23;1;0.000142229631;0.000120623301;0.000098115954;;
2021;08;05;24;1;0.000126667631;0.000109154312;0.000069834460;;
2021;08;06;1;1;0.000110711135;0.000099309049;0.000060400447;;
2021;08;06;2;1;0.000095044258;0.000091531809;0.000035711620;;
2021;08;06;3;1;0.000084870155;0.000087343516;0.000025852543;;
2021;08;06;4;1;0.000079071005;0.000085078289;0.000019440826;;
2021;08;06;5;1;0.000075543357;0.000084087702;0.000014365325;;
2021;08;06;6;1;0.000074186400;0.000086036732;0.000020639042;;
2021;08;06;7;1;0.000076367381;0.000092605522;0.000031717566;;
2021;08;06;8;1;0.000078521906;0.000100140113;0.000034972521;;
2021;08;06;9;1;0.000086829354;0.000122904516;0.000064590887;;
2021;08;06;10;1;0.000100297291;0.000140318727;0.000103326577;;
2021;08;06;11;1;0.000111178663;0.000153167211;0.000126428397;;
2021;08;06;12;1;0.000116576757;0.000158117972;0.000151833766;;
2021;08;06;13;1;0.000122695866;0.000162155369;0.000157083094;;
2021;08;06;14;1;0.000132817610;0.000160434055;0.000145967416;;
2021;08;06;15;1;0.000137904519;0.000147243637;0.000164440911;;
2021;08;06;16;1;0.000133166441;0.000136184140;0.000144470641;;
2021;08;06;17;1;0.000129612110;0.000133929054;0.000110016949;;
2021;08;06;18;1;0.000128596082;0.000133909937;0.000110645913;;
2021;08;06;19;1;0.000127155741;0.000132302914;0.000100497565;;
2021;08;06;20;1;0.000124567036;0.000129794620;0.000129654160;;
2021;08;06;21;1;0.000124527020;0.000127383472;0.000135351990;;
2021;08;06;22;1;0.000137711994;0.000131119778;0.000113259961;;
2021;08;06;23;1;0.000138172710;0.000123518571;0.000119282889;;
2021;08;06;24;1;0.000125130066;0.000113306026;0.000091978686;;
2021;08;07;1;1;0.000112665060;0.000105292185;0.000073593574;;
2021;08;07;2;1;0.000099102847;0.000096089271;0.000051997259;;
2021;08;07;3;1;0.000088657904;0.000090763227;0.000034659516;;
2021;08;07;4;1;0.000082078487;0.000087948061;0.000026331126;;
2021;08;07;5;1;0.000078121445;0.000086551240;0.000021424985;;
2021;08;07;6;1;0.000076137031;0.000087174767;0.000022965505;;
2021;08;07;7;1;0.000076078351;0.000089695698;0.000029208893;;
2021;08;07;8;1;0.000074514890;0.000085349038;0.000038736593;;
2021;08;07;9;1;0.000082392296;0.000092001572;0.000032326231;;
2021;08;07;10;1;0.000097470585;0.000105548354;0.000032385761;;
2021;08;07;11;1;0.000110660512;0.000118254476;0.000039450953;;
2021;08;07;12;1;0.000117441442;0.000122873550;0.000087962079;;
2021;08;07;13;1;0.000123022959;0.000127151887;0.000102188292;;
2021;08;07;14;1;0.000132845429;0.000126931604;0.000126414090;;
2021;08;07;15;1;0.000138023710;0.000121091531;0.000092133533;;
2021;08;07;16;1;0.000132247319;0.000116820305;0.000065474266;;
2021;08;07;17;1;0.000126776498;0.000115045975;0.000067202087;;
2021;08;07;18;1;0.000123986029;0.000113773766;0.000075892012;;
2021;08;07;19;1;0.000122233391;0.000114323306;0.000059593865;;
2021;08;07;20;1;0.000120512828;0.000116400037;0.000081617054;;
2021;08;07;21;1;0.000121132312;0.000119716337;0.000123116709;;
2021;08;07;22;1;0.000135814585;0.000127881109;0.000083022542;;
2021;08;07;23;1;0.000136023457;0.000122952158;0.000105233032;;
2021;08;07;24;1;0.000124114531;0.000113730404;0.000073348195;;
2021;08;08;1;1;0.000109278780;0.000101556218;0.000059818360;;
2021;08;08;2;1;0.000096788159;0.000092809267;0.000032233358;;
2021;08;08;3;1;0.000086954734;0.000087616929;0.000037808186;;
2021;08;08;4;1;0.000080408841;0.000084867696;0.000013563651;;
2021;08;08;5;1;0.000076597307;0.000083861082;0.000015379684;;
2021;08;08;6;1;0.000074518261;0.000084075310;0.000012062594;;
2021;08;08;7;1;0.000073926887;0.000085349160;0.000022910808;;
2021;08;08;8;1;0.000071068045;0.000078823054;0.000006523447;;
2021;08;08;9;1;0.000076791415;0.000080560506;0.000013749438;;
2021;08;08;10;1;0.000090260820;0.000088189082;0.000025260824;;
2021;08;08;11;1;0.000103336161;0.000095356047;0.000035872806;;
2021;08;08;12;1;0.000111179509;0.000099920209;0.000037783578;;
2021;08;08;13;1;0.000116601041;0.000103869294;0.000055269664;;
2021;08;08;14;1;0.000124647901;0.000106508051;0.000089107431;;
2021;08;08;15;1;0.000129377965;0.000105249191;0.000064485171;;
2021;08;08;16;1;0.000123317521;0.000102458384;0.000054099578;;
2021;08;08;17;1;0.000118399162;0.000099568004;0.000056133387;;
2021;08;08;18;1;0.000116746630;0.000096727342;0.000068555251;;
2021;08;08;19;1;0.000116817382;0.000096527840;0.000058177040;;
2021;08;08;20;1;0.000116786313;0.000098538798;0.000074950739;;
2021;08;08;21;1;0.000119523203;0.000102174544;0.000097455524;;
2021;08;08;22;1;0.000136824224;0.000113733590;0.000087493179;;
2021;08;08;23;1;0.000138494051;0.000111517391;0.000081615679;;
2021;08;08;24;1;0.000125093634;0.000102663590;0.000051023641;;
2021;08;09;1;1;0.000107637208;0.000091418131;0.000036875692;;
2021;08;09;2;1;0.000092457007;0.000084300117;0.000019158672;;
2021;08;09;3;1;0.000082928040;0.000080667657;0.000015279130;;
2021;08;09;4;1;0.000077226078;0.000078993010;0.000014426908;;
2021;08;09;5;1;0.000073888655;0.000078323757;0.000009867369;;
2021;08;09;6;1;0.000072170963;0.000080094760;0.000029573899;;
2021;08;09;7;1;0.000074158046;0.000087047335;0.000016469866;;
2021;08;09;8;1;0.000075617788;0.000094911315;0.000034408108;;
2021;08;09;9;1;0.000083142648;0.000118489305;0.000060794338;;
2021;08;09;10;1;0.000095953664;0.000135846087;0.000133289660;;
2021;08;09;11;1;0.000106030091;0.000146559280;0.000141001233;;
2021;08;09;12;1;0.000110943173;0.000151298919;0.000136073488;;
2021;08;09;13;1;0.000116759752;0.000154942338;0.000143067947;;
2021;08;09;14;1;0.000127106959;0.000152994398;0.000156323420;;
2021;08;09;15;1;0.000132531923;0.000140753873;0.000141409528;;
2021;08;09;16;1;0.000127468739;0.000131159599;0.000118594020;;
2021;08;09;17;1;0.000123701794;0.000129794964;0.000124869881;;
2021;08;09;18;1;0.000122743814;0.000130303653;0.000130517710;;
2021;08;09;19;1;0.000121278843;0.000128063134;0.000109200273;;
2021;08;09;20;1;0.000119413374;0.000123782144;0.000120109907;;
2021;08;09;21;1;0.000121483053;0.000119383189;0.000099840674;;
2021;08;09;22;1;0.000139192731;0.000122685051;0.000103047643;;
2021;08;09;23;1;0.000139541906;0.000113443191;0.000068257965;;
2021;08;09;24;1;0.000124103858;0.000103137834;0.000079791177;;
2021;08;10;1;1;0.000106860149;0.000095236625;0.000050932151;;
2021;08;10;2;1;0.000091562237;0.000088367454;0.000033624772;;
2021;08;10;3;1;0.000081810732;0.000084291244;0.000034033447;;
2021;08;10;4;1;0.000076321784;0.000082388854;0.000020534664;;
2021;08;10;5;1;0.000073060324;0.000081662679;0.000018153424;;
2021;08;10;6;1;0.000071635486;0.000083351227;0.000021426067;;
2021;08;10;7;1;0.000073686045;0.000090007832;0.000021827337;;
2021;08;10;8;1;0.000075898351;0.000097876329;0.000028759082;;
2021;08;10;9;1;0.000083781840;0.000121082128;0.000061182358;;
2021;08;10;10;1;0.000096463530;0.000138068712;0.000098551392;;
2021;08;10;11;1;0.000106623669;0.000149645548;0.000144697922;;
2021;08;10;12;1;0.000111645903;0.000154672828;0.000141934851;;
2021;08;10;13;1;0.000117506714;0.000158641042;0.000125028280;;
2021;08;10;14;1;0.000127778031;0.000156393921;0.000124297015;;
2021;08;10;15;1;0.000132066138;0.000144347847;0.000137716655;;
2021;08;10;16;1;0.000126508674;0.000135190932;0.000131276894;;
2021;08;10;17;1;0.000122650632;0.000133705147;0.000117705447;;
2021;08;10;18;1;0.000122021617;0.000134078063;0.000108292491;;
2021;08;10;19;1;0.000121227429;0.000131300424;0.000099177133;;
2021;08;10;20;1;0.000119598813;0.000127359371;0.000098943869;;
2021;08;10;21;1;0.000121701977;0.000123107974;0.000102795044;;
2021;08;10;22;1;0.000138725926;0.000125535968;0.000106290769;;
2021;08;10;23;1;0.000138769712;0.000116542337;0.000094893216;;
2021;08;10;24;1;0.000123436136;0.000105406569;0.000067540662;;
2021;08;11;1;1;0.000109280981;0.000098670219;0.000052793668;;
2021;08;11;2;1;0.000093767992;0.000091608256;0.000034853723;;
2021;08;11;3;1;0.000083738356;0.000087363712;0.000035277335;;
2021;08;11;4;1;0.000078102082;0.000085383775;0.000021285185;;
2021;08;11;5;1;0.000074781724;0.000084639855;0.000018816913;;
2021;08;11;6;1;0.000073372152;0.000086415404;0.000022209168;;
2021;08;11;7;1;0.000075686415;0.000093429645;0.000022625104;;
2021;08;11;8;1;0.000078026336;0.000101635262;0.000029810197;;
2021;08;11;9;1;0.000086130517;0.000125732963;0.000063418510;;
2021;08;11;10;1;0.000099452728;0.000143545666;0.000102153344;;
2021;08;11;11;1;0.000109704769;0.000155448933;0.000149986482;;
2021;08;11;12;1;0.000115018808;0.000160757426;0.000147122423;;
2021;08;11;13;1;0.000121289133;0.000165014932;0.000129597934;;
2021;08;11;14;1;0.000131871203;0.000162667627;0.000128839942;;
2021;08;11;15;1;0.000136574315;0.000150268536;0.000142750056;;
2021;08;11;16;1;0.000131209855;0.000140910493;0.000136074929;;
2021;08;11;17;1;0.000127532689;0.000139512360;0.000122007459;;
2021;08;11;18;1;0.000126522505;0.000139734639;0.000112250470;;
2021;08;11;19;1;0.000125381667;0.000136693169;0.000102801955;;
2021;08;11;20;1;0.000123450317;0.000132477954;0.000102560165;;
2021;08;11;21;1;0.000125865453;0.000128161091;0.000106552097;;
2021;08;11;22;1;0.000142931029;0.000130479576;0.000110175587;;
2021;08;11;23;1;0.000143154631;0.000121196491;0.000098361465;;
2021;08;11;24;1;0.000127583372;0.000109707149;0.000070009203;;
2021;08;12;1;1;0.000112681866;0.000102016700;0.000054298076;;
2021;08;12;2;1;0.000096422491;0.000094604399;0.000035846914;;
2021;08;12;3;1;0.000086196890;0.000090260239;0.000036282597;;
2021;08;12;4;1;0.000080147273;0.000088097712;0.000021891727;;
2021;08;12;5;1;0.000076543207;0.000087234214;0.000019353120;;
2021;08;12;6;1;0.000074812764;0.000088918922;0.000022842040;;
2021;08;12;7;1;0.000077153426;0.000096126263;0.000023269829;;
2021;08;12;8;1;0.000079644832;0.000104628559;0.000030659668;;
2021;08;12;9;1;0.000087538344;0.000129202448;0.000065225683;;
2021;08;12;10;1;0.000101436882;0.000147726721;0.000105064304;;
2021;08;12;11;1;0.000112073732;0.000160085162;0.000154260495;;
2021;08;12;12;1;0.000117485895;0.000165542060;0.000151314822;;
2021;08;12;13;1;0.000124106203;0.000170050343;0.000133290955;;
2021;08;12;14;1;0.000134932143;0.000167630187;0.000132511364;;
2021;08;12;15;1;0.000140088534;0.000155014629;0.000146817860;;
2021;08;12;16;1;0.000134686760;0.000145407342;0.000139952518;;
2021;08;12;17;1;0.000130601852;0.000143819290;0.000125484182;;
2021;08;12;18;1;0.000129805613;0.000144160999;0.000115449158;;
2021;08;12;19;1;0.000128600298;0.000141006857;0.000105731398;;
2021;08;12;20;1;0.000126785969;0.000136735086;0.000105482718;;
2021;08;12;21;1;0.000128609219;0.000131993462;0.000109588404;;
2021;08;12;22;1;0.000146306332;0.000134482431;0.000113315149;;
2021;08;12;23;1;0.000146869947;0.000125036772;0.000101164372;;
2021;08;12;24;1;0.000130813808;0.000113153483;0.000072004184;;
2021;08;13;1;1;0.000115054195;0.000104382234;0.000063241452;;
2021;08;13;2;1;0.000098726625;0.000096188342;0.000037391357;;
2021;08;13;3;1;0.000087783363;0.000091619009;0.000027068547;;
2021;08;13;4;1;0.000081683462;0.000089195433;0.000020355248;;
2021;08;13;5;1;0.000078029005;0.000088152278;0.000015041015;;
2021;08;13;6;1;0.000076373625;0.000090068427;0.000021609823;;
2021;08;13;7;1;0.000078426291;0.000096843697;0.000033209438;;
2021;08;13;8;1;0.000080263085;0.000104517384;0.000036617494;;
2021;08;13;9;1;0.000088551747;0.000128158981;0.000067628993;;
2021;08;13;10;1;0.000102722214;0.000146581466;0.000108186661;;
2021;08;13;11;1;0.000113935744;0.000160044414;0.000132375103;;
2021;08;13;12;1;0.000120049154;0.000165556256;0.000158975442;;
2021;08;13;13;1;0.000126907941;0.000170099021;0.000164471678;;
2021;08;13;14;1;0.000138071523;0.000168651693;0.000152833161;;
2021;08;13;15;1;0.000144259918;0.000155197875;0.000172175579;;
2021;08;13;16;1;0.000139862862;0.000143784685;0.000151265984;;
2021;08;13;17;1;0.000136000652;0.000141346436;0.000115191723;;
2021;08;13;18;1;0.000134713247;0.000141227736;0.000115850271;;
2021;08;13;19;1;0.000133138043;0.000139503255;0.000105224584;;
2021;08;13;20;1;0.000130485842;0.000136884776;0.000135752593;;
2021;08;13;21;1;0.000130483688;0.000134358647;0.000141718427;;
2021;08;13;22;1;0.000144776602;0.000138495015;0.000118587274;;
2021;08;13;23;1;0.000145062145;0.000130393960;0.000124893497;;
2021;08;13;24;1;0.000131712475;0.000119746204;0.000096305009;;
2021;08;14;1;1;0.000120974634;0.000115721508;0.000080502272;;
2021;08;14;2;1;0.000105972304;0.000105420169;0.000056878573;;
2021;08;14;3;1;0.000094881027;0.000099612264;0.000037913225;;
2021;08;14;4;1;0.000087644623;0.000096431764;0.000028802997;;
2021;08;14;5;1;0.000083425533;0.000094903367;0.000023436285;;
2021;08;14;6;1;0.000081265646;0.000095566853;0.000025121423;;
2021;08;14;7;1;0.000081096973;0.000098275446;0.000031950917;;
2021;08;14;8;1;0.000079387455;0.000093492759;0.000042373044;;
2021;08;14;9;1;0.000087194564;0.000100497554;0.000035360900;;
2021;08;14;10;1;0.000103716434;0.000115562383;0.000035426018;;
2021;08;14;11;1;0.000118072711;0.000129623021;0.000043154465;;
2021;08;14;12;1;0.000125876933;0.000134944348;0.000096219639;;
2021;08;14;13;1;0.000132455483;0.000139909495;0.000111781357;;
2021;08;14;14;1;0.000143199039;0.000139736295;0.000138281385;;
2021;08;14;15;1;0.000149505697;0.000133582953;0.000100782694;;
2021;08;14;16;1;0.000144086604;0.000129191379;0.000071620752;;
2021;08;14;17;1;0.000138526177;0.000127385808;0.000073510775;;
2021;08;14;18;1;0.000135792922;0.000126101214;0.000083016479;;
2021;08;14;19;1;0.000134331690;0.000126893903;0.000065188321;;
2021;08;14;20;1;0.000131619733;0.000128858298;0.000089278966;;
2021;08;14;21;1;0.000132102609;0.000132445420;0.000134674459;;
2021;08;14;22;1;0.000147895357;0.000141391506;0.000090816397;;
2021;08;14;23;1;0.000148048036;0.000135914183;0.000115111927;;
2021;08;14;24;1;0.000135151698;0.000125746050;0.000080233857;;
2021;08;15;1;1;0.000120690942;0.000115543620;0.000067518222;;
2021;08;15;2;1;0.000106777457;0.000105541864;0.000036382459;;
2021;08;15;3;1;0.000095773281;0.000099568323;0.000042674882;;
2021;08;15;4;1;0.000088381563;0.000096360276;0.000015309574;;
2021;08;15;5;1;0.000083963297;0.000095107030;0.000017359368;;
2021;08;15;6;1;0.000081186204;0.000095103045;0.000013615300;;
2021;08;15;7;1;0.000080517268;0.000096531016;0.000025859904;;
2021;08;15;8;1;0.000077476814;0.000089187031;0.000007363150;;
2021;08;15;9;1;0.000083392272;0.000091005668;0.000015519275;;
2021;08;15;10;1;0.000098264613;0.000099729477;0.000028512415;;
2021;08;15;11;1;0.000112559085;0.000107857562;0.000040490380;;
2021;08;15;12;1;0.000121745753;0.000113274093;0.000042647107;;
2021;08;15;13;1;0.000129032688;0.000118275919;0.000062384015;;
2021;08;15;14;1;0.000138469170;0.000121478612;0.000100577403;;
2021;08;15;15;1;0.000144433416;0.000120294800;0.000072785749;;
2021;08;15;16;1;0.000138668558;0.000117465888;0.000061063314;;
2021;08;15;17;1;0.000133851892;0.000114410876;0.000063358917;;
2021;08;15;18;1;0.000132104927;0.000111190493;0.000077379732;;
2021;08;15;19;1;0.000132064336;0.000110919102;0.000065665630;;
2021;08;15;20;1;0.000131350245;0.000112982047;0.000084598452;;
2021;08;15;21;1;0.000133917093;0.000116958893;0.000110000068;;
2021;08;15;22;1;0.000152539351;0.000129916752;0.000098755364;;
2021;08;15;23;1;0.000153815104;0.000127180352;0.000092121307;;
2021;08;15;24;1;0.000139238026;0.000117192704;0.000057591441;;
2021;08;16;1;1;0.000116404150;0.000098758554;0.000039146320;;
2021;08;16;2;1;0.000099964818;0.000091059790;0.000020338371;;
2021;08;16;3;1;0.000089211959;0.000086945296;0.000016219945;;
2021;08;16;4;1;0.000082637707;0.000084943012;0.000015315247;;
2021;08;16;5;1;0.000078757887;0.000084080364;0.000010474954;;
2021;08;16;6;1;0.000076633428;0.000085838100;0.000031394916;;
2021;08;16;7;1;0.000077692259;0.000092753296;0.000017484001;;
2021;08;16;8;1;0.000078503989;0.000100742864;0.000036526793;;
2021;08;16;9;1;0.000085519754;0.000125284386;0.000064537760;;
2021;08;16;10;1;0.000098797817;0.000143701603;0.000141496994;;
2021;08;16;11;1;0.000109507572;0.000155235573;0.000149683409;;
2021;08;16;12;1;0.000115311902;0.000160684906;0.000144452236;;
2021;08;16;13;1;0.000121841441;0.000164829381;0.000151877381;;
2021;08;16;14;1;0.000133072433;0.000162979279;0.000165949062;;
2021;08;16;15;1;0.000139716095;0.000150379134;0.000150116845;;
2021;08;16;16;1;0.000134942951;0.000140377671;0.000125896468;;
2021;08;16;17;1;0.000130638054;0.000138774393;0.000132558766;;
2021;08;16;18;1;0.000129310273;0.000139174414;0.000138554361;;
2021;08;16;19;1;0.000127479804;0.000136651170;0.000115924299;;
2021;08;16;20;1;0.000125078260;0.000131886659;0.000127505696;;
2021;08;16;21;1;0.000127436381;0.000127280395;0.000105988381;;
2021;08;16;22;1;0.000146063137;0.000130818693;0.000109392820;;
2021;08;16;23;1;0.000146285279;0.000120912464;0.000072460961;;
2021;08;16;24;1;0.000129961349;0.000109877832;0.000084704333;;
2021;08;17;1;1;0.000110140655;0.000097948688;0.000052005519;;
2021;08;17;2;1;0.000094267536;0.000090840245;0.000034333397;;
2021;08;17;3;1;0.000084259567;0.000086663230;0.000034750685;;
2021;08;17;4;1;0.000078329673;0.000084577983;0.000020967422;;
2021;08;17;5;1;0.000074866000;0.000083776014;0.000018535998;;
2021;08;17;6;1;0.000073144189;0.000085376507;0.000021877610;;
2021;08;17;7;1;0.000075106726;0.000092125920;0.000022287337;;
2021;08;17;8;1;0.000077299785;0.000100145245;0.000029365165;;
2021;08;17;9;1;0.000084959406;0.000123662291;0.000062471744;;
2021;08;17;10;1;0.000097879111;0.000141047765;0.000100628312;;
2021;08;17;11;1;0.000108135604;0.000152843131;0.000147747356;;
2021;08;17;12;1;0.000113277660;0.000158006361;0.000144926054;;
2021;08;17;13;1;0.000119316717;0.000162112894;0.000127663186;;
2021;08;17;14;1;0.000129562723;0.000159720435;0.000126916510;;
2021;08;17;15;1;0.000134341522;0.000147617947;0.000140618962;;
2021;08;17;16;1;0.000128798576;0.000138303820;0.000134043486;;
2021;08;17;17;1;0.000125168435;0.000136921858;0.000120186028;;
2021;08;17;18;1;0.000124338839;0.000137216077;0.000110574699;;
2021;08;17;19;1;0.000123138218;0.000134192944;0.000101267240;;
2021;08;17;20;1;0.000121171237;0.000130022905;0.000101029060;;
2021;08;17;21;1;0.000123275363;0.000125671583;0.000104961396;;
2021;08;17;22;1;0.000140649625;0.000128198958;0.000108530792;;
