AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL P2.0TD;COEF. PERFIL P3.0TD;COEF. PERFIL P3.0TDVE;RESERVADO;
2021;11;11;24;0;0.000127028901;0.000081834014;0.000096310974;;
2021;11;12;1;0;0.000100938627;0.000077873431;0.000064696165;;
2021;11;12;2;0;0.000083226952;0.000074258384;0.000043349848;;
2021;11;12;3;0;0.000073117255;0.000072635865;0.000045776590;;
2021;11;12;4;0;0.000068355809;0.000072006253;0.000032815547;;
2021;11;12;5;0;0.000066951206;0.000072193163;0.000047771491;;
2021;11;12;6;0;0.000069366464;0.000074622079;0.000032094358;;
2021;11;12;7;0;0.000080186993;0.000084215136;0.000026384462;;
2021;11;12;8;0;0.000103952873;0.000102024675;0.000039509808;;
2021;11;12;9;0;0.000113673982;0.000128444984;0.000098893021;;
2021;11;12;10;0;0.000116738529;0.000148039608;0.000173501171;;
2021;11;12;11;0;0.000120457330;0.000154318670;0.000254898093;;
2021;11;12;12;0;0.000119464576;0.000154506474;0.000248266354;;
2021;11;12;13;0;0.000119770405;0.000154026117;0.000223165783;;
2021;11;12;14;0;0.000126866042;0.000145690622;0.000207878325;;
2021;11;12;15;0;0.000128514931;0.000127547042;0.000187853702;;
2021;11;12;16;0;0.000122506541;0.000119405240;0.000177211804;;
2021;11;12;17;0;0.000118250037;0.000118420562;0.000181072200;;
2021;11;12;18;0;0.000121054750;0.000122013635;0.000183910427;;
2021;11;12;19;0;0.000138035781;0.000135468467;0.000150351882;;
2021;11;12;20;0;0.000147714781;0.000132758489;0.000192503625;;
2021;11;12;21;0;0.000155403803;0.000124655908;0.000145988398;;
2021;11;12;22;0;0.000158812989;0.000111565371;0.000151205385;;
2021;11;12;23;0;0.000149164645;0.000098263666;0.000121181537;;
2021;11;12;24;0;0.000127978591;0.000088468831;0.000106090370;;
2021;11;13;1;0;0.000105237623;0.000081499094;0.000104716278;;
2021;11;13;2;0;0.000087473658;0.000075617449;0.000050676366;;
2021;11;13;3;0;0.000076332979;0.000073263867;0.000040434031;;
2021;11;13;4;0;0.000070535341;0.000072279677;0.000033628173;;
2021;11;13;5;0;0.000068068660;0.000071787437;0.000053475432;;
2021;11;13;6;0;0.000068805298;0.000072732280;0.000035302653;;
2021;11;13;7;0;0.000072286713;0.000075811057;0.000053628585;;
2021;11;13;8;0;0.000079607727;0.000077377249;0.000031113535;;
2021;11;13;9;0;0.000093781241;0.000078543669;0.000047204882;;
2021;11;13;10;0;0.000116649382;0.000088391239;0.000065090315;;
2021;11;13;11;0;0.000129326506;0.000097510496;0.000074260574;;
2021;11;13;12;0;0.000129880544;0.000101305404;0.000124915061;;
2021;11;13;13;0;0.000128058745;0.000103033907;0.000140670928;;
2021;11;13;14;0;0.000135206878;0.000099442381;0.000173639811;;
2021;11;13;15;0;0.000135933768;0.000092257207;0.000173943201;;
2021;11;13;16;0;0.000123178883;0.000088719410;0.000156772485;;
2021;11;13;17;0;0.000114825828;0.000087040139;0.000138500522;;
2021;11;13;18;0;0.000114867624;0.000090572249;0.000124143458;;
2021;11;13;19;0;0.000131480134;0.000105957020;0.000133506253;;
2021;11;13;20;0;0.000139165052;0.000110441556;0.000131086425;;
2021;11;13;21;0;0.000146199109;0.000110265550;0.000156479306;;
2021;11;13;22;0;0.000150005818;0.000103324461;0.000155907532;;
2021;11;13;23;0;0.000141863877;0.000094193826;0.000112716735;;
2021;11;13;24;0;0.000125010403;0.000086778721;0.000079835368;;
2021;11;14;1;0;0.000103667866;0.000081067871;0.000069834383;;
2021;11;14;2;0;0.000087294044;0.000075415354;0.000037830608;;
2021;11;14;3;0;0.000075987602;0.000072952592;0.000041090028;;
2021;11;14;4;0;0.000069725474;0.000071630798;0.000043040348;;
2021;11;14;5;0;0.000067094671;0.000071472924;0.000027061950;;
2021;11;14;6;0;0.000067459592;0.000072186742;0.000044782430;;
2021;11;14;7;0;0.000069990151;0.000074320716;0.000056243095;;
2021;11;14;8;0;0.000074133215;0.000072029122;0.000033800456;;
2021;11;14;9;0;0.000084143830;0.000067866284;0.000031259708;;
2021;11;14;10;0;0.000106960059;0.000072405871;0.000065634086;;
2021;11;14;11;0;0.000124100715;0.000077632893;0.000093196314;;
2021;11;14;12;0;0.000129327612;0.000081496689;0.000090253058;;
2021;11;14;13;0;0.000128573623;0.000084137191;0.000132310628;;
2021;11;14;14;0;0.000135011648;0.000084606634;0.000148722006;;
2021;11;14;15;0;0.000134597436;0.000082122834;0.000141155631;;
2021;11;14;16;0;0.000119832678;0.000079100464;0.000153351475;;
2021;11;14;17;0;0.000111648142;0.000076677136;0.000126937092;;
2021;11;14;18;0;0.000112355020;0.000076620324;0.000130473315;;
2021;11;14;19;0;0.000133132932;0.000091091847;0.000123764014;;
2021;11;14;20;0;0.000146629262;0.000095191971;0.000108967744;;
2021;11;14;21;0;0.000158268433;0.000095033985;0.000148606460;;
2021;11;14;22;0;0.000158985596;0.000091159916;0.000132290312;;
2021;11;14;23;0;0.000143655677;0.000084501554;0.000093791821;;
2021;11;14;24;0;0.000119320831;0.000078263965;0.000062982871;;
2021;11;15;1;0;0.000096453966;0.000073072615;0.000039951514;;
2021;11;15;2;0;0.000079374743;0.000069825944;0.000029886331;;
2021;11;15;3;0;0.000070608781;0.000068895634;0.000025540108;;
2021;11;15;4;0;0.000066368293;0.000068612701;0.000025343334;;
2021;11;15;5;0;0.000064949400;0.000068950542;0.000040918209;;
2021;11;15;6;0;0.000066967702;0.000071388093;0.000027067455;;
2021;11;15;7;0;0.000077916631;0.000081547519;0.000018601457;;
2021;11;15;8;0;0.000102218673;0.000099838693;0.000025749377;;
2021;11;15;9;0;0.000111404054;0.000128887182;0.000106520712;;
2021;11;15;10;0;0.000113219316;0.000150391384;0.000202192265;;
2021;11;15;11;0;0.000117277057;0.000156331429;0.000255040331;;
2021;11;15;12;0;0.000117151405;0.000156183838;0.000261547952;;
2021;11;15;13;0;0.000118140112;0.000155264129;0.000223921816;;
2021;11;15;14;0;0.000125878545;0.000146859751;0.000218010766;;
2021;11;15;15;0;0.000127323756;0.000130066839;0.000213894114;;
2021;11;15;16;0;0.000120129811;0.000124790735;0.000226817215;;
2021;11;15;17;0;0.000115104679;0.000126235110;0.000210508340;;
2021;11;15;18;0;0.000118451709;0.000129862925;0.000214411038;;
2021;11;15;19;0;0.000138131469;0.000140063072;0.000186837591;;
2021;11;15;20;0;0.000154818938;0.000133170866;0.000179450731;;
2021;11;15;21;0;0.000169083829;0.000120178986;0.000206816471;;
2021;11;15;22;0;0.000171296765;0.000104198513;0.000209971113;;
2021;11;15;23;0;0.000154329230;0.000089655328;0.000119810813;;
2021;11;15;24;0;0.000125288517;0.000080269155;0.000089293554;;
2021;11;16;1;0;0.000099845914;0.000076476205;0.000059162690;;
2021;11;16;2;0;0.000081675267;0.000072994833;0.000051996029;;
2021;11;16;3;0;0.000072146148;0.000071705628;0.000047169295;;
2021;11;16;4;0;0.000067837511;0.000071222551;0.000038454244;;
2021;11;16;5;0;0.000066322961;0.000071338274;0.000027784325;;
2021;11;16;6;0;0.000068678031;0.000073840001;0.000031565029;;
2021;11;16;7;0;0.000080118386;0.000084066248;0.000028265774;;
2021;11;16;8;0;0.000105056186;0.000102976990;0.000043016793;;
2021;11;16;9;0;0.000114412588;0.000131566435;0.000106391145;;
2021;11;16;10;0;0.000115792072;0.000152172804;0.000194680506;;
2021;11;16;11;0;0.000119152292;0.000158564579;0.000237418324;;
2021;11;16;12;0;0.000118362380;0.000157893080;0.000235860753;;
2021;11;16;13;0;0.000119073534;0.000157232481;0.000216816980;;
2021;11;16;14;0;0.000126927821;0.000148791218;0.000211260421;;
2021;11;16;15;0;0.000127835570;0.000131239622;0.000213603407;;
2021;11;16;16;0;0.000120901752;0.000125937928;0.000214687178;;
2021;11;16;17;0;0.000116225997;0.000127227555;0.000196510422;;
2021;11;16;18;0;0.000120589708;0.000131765408;0.000189345291;;
2021;11;16;19;0;0.000141204679;0.000143184964;0.000197418750;;
2021;11;16;20;0;0.000156495948;0.000136254982;0.000206202652;;
2021;11;16;21;0;0.000170570088;0.000123777052;0.000187330752;;
2021;11;16;22;0;0.000172223476;0.000107700272;0.000164487914;;
2021;11;16;23;0;0.000156196981;0.000092817558;0.000112811661;;
2021;11;16;24;0;0.000127558825;0.000082511106;0.000097169145;;
2021;11;17;1;0;0.000100056000;0.000076628735;0.000059240231;;
2021;11;17;2;0;0.000081939508;0.000073175842;0.000052064177;;
2021;11;17;3;0;0.000072155447;0.000071787881;0.000047231117;;
2021;11;17;4;0;0.000067525774;0.000071160108;0.000038504643;;
2021;11;17;5;0;0.000066375691;0.000071440499;0.000027820740;;
2021;11;17;6;0;0.000068828644;0.000073989613;0.000031606399;;
2021;11;17;7;0;0.000080093924;0.000084147630;0.000028302820;;
2021;11;17;8;0;0.000105689069;0.000103353005;0.000043073173;;
2021;11;17;9;0;0.000115067533;0.000132029818;0.000106530586;;
2021;11;17;10;0;0.000115830130;0.000152360895;0.000194935662;;
2021;11;17;11;0;0.000118948938;0.000158623892;0.000237729494;;
2021;11;17;12;0;0.000118012340;0.000157868555;0.000236169882;;
2021;11;17;13;0;0.000118882194;0.000157297848;0.000217101149;;
2021;11;17;14;0;0.000126677286;0.000148829251;0.000211537307;;
2021;11;17;15;0;0.000127457129;0.000131217599;0.000213883364;;
2021;11;17;16;0;0.000121207459;0.000126211322;0.000214968556;;
