AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL A;COEF. PERFIL B;COEF. PERFIL C;COEF. PERFIL D;
2016;11;01;1;0;0.000087387109;0.000171030315;0.000080892639;0.000160392860;
2016;11;01;2;0;0.000072720050;0.000159158504;0.000076047194;0.000161678830;
2016;11;01;3;0;0.000063394168;0.000150021731;0.000073321713;0.000158343276;
2016;11;01;4;0;0.000058544910;0.000144154223;0.000071653401;0.000154037705;
2016;11;01;5;0;0.000056341680;0.000141536326;0.000071563885;0.000150067608;
2016;11;01;6;0;0.000055916528;0.000145010056;0.000072384688;0.000150357469;
2016;11;01;7;0;0.000057947060;0.000147478678;0.000074306999;0.000148638241;
2016;11;01;8;0;0.000063594394;0.000119394231;0.000072026534;0.000121609826;
2016;11;01;9;0;0.000076268177;0.000078370916;0.000067435597;0.000052388980;
2016;11;01;10;0;0.000096305279;0.000081657805;0.000071584939;0.000045676448;
2016;11;01;11;0;0.000113248872;0.000087034251;0.000076691721;0.000048993766;
2016;11;01;12;0;0.000120280321;0.000083298240;0.000081050902;0.000052707588;
2016;11;01;13;0;0.000123252043;0.000070682721;0.000083882903;0.000050876007;
2016;11;01;14;0;0.000128636686;0.000070847394;0.000083538341;0.000051308770;
2016;11;01;15;0;0.000127601827;0.000069321839;0.000080679756;0.000052688814;
2016;11;01;16;0;0.000113864200;0.000062515902;0.000078163331;0.000048133787;
2016;11;01;17;0;0.000107578019;0.000058730399;0.000076012597;0.000045864426;
2016;11;01;18;0;0.000110142479;0.000065102045;0.000077565496;0.000054766218;
2016;11;01;19;0;0.000126885297;0.000134331395;0.000092997604;0.000173367658;
2016;11;01;20;0;0.000137438609;0.000159038929;0.000097555882;0.000232094961;
2016;11;01;21;0;0.000144241045;0.000162922034;0.000097234954;0.000233301716;
2016;11;01;22;0;0.000142476758;0.000164668894;0.000092702537;0.000224120780;
2016;11;01;23;0;0.000123658547;0.000182413635;0.000085976862;0.000185924840;
2016;11;01;24;0;0.000100570251;0.000180202005;0.000079711983;0.000169006174;
2016;11;02;1;0;0.000078431692;0.000174761183;0.000070602072;0.000161262877;
2016;11;02;2;0;0.000062884173;0.000160812657;0.000068207252;0.000166632482;
2016;11;02;3;0;0.000056391611;0.000151481897;0.000067039699;0.000159952562;
