AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL A;COEF. PERFIL B;COEF. PERFIL C;COEF. PERFIL D;
2018;11;01;1;0;0.000097290311;0.000182292343;0.000090668413;0.000176844928;
2018;11;01;2;0;0.000080989159;0.000168599053;0.000084798972;0.000181820838;
2018;11;01;3;0;0.000070815791;0.000157680555;0.000081411207;0.000176855116;
2018;11;01;4;0;0.000065295388;0.000151431580;0.000079703600;0.000172721296;
2018;11;01;5;0;0.000062824971;0.000148285750;0.000079224027;0.000166112316;
2018;11;01;6;0;0.000062618091;0.000153227285;0.000080226707;0.000163587694;
2018;11;01;7;0;0.000064627598;0.000156300612;0.000082316473;0.000160812341;
2018;11;01;8;0;0.000070486740;0.000136283505;0.000080092569;0.000128008828;
2018;11;01;9;0;0.000085386424;0.000091507368;0.000075094398;0.000052333348;
2018;11;01;10;0;0.000108535443;0.000094091892;0.000079487270;0.000050467653;
2018;11;01;11;0;0.000127500749;0.000100986547;0.000085234296;0.000055357117;
2018;11;01;12;0;0.000135348615;0.000098042382;0.000090027375;0.000059236120;
2018;11;01;13;0;0.000138242401;0.000082454618;0.000092799109;0.000056726589;
2018;11;01;14;0;0.000144300044;0.000083033550;0.000092351620;0.000054972866;
2018;11;01;15;0;0.000142758286;0.000081333013;0.000089458660;0.000057115797;
2018;11;01;16;0;0.000127722547;0.000072876732;0.000086249898;0.000052156366;
2018;11;01;17;0;0.000119899230;0.000067579174;0.000083966355;0.000048270081;
2018;11;01;18;0;0.000122670647;0.000072872922;0.000085523556;0.000052845251;
2018;11;01;19;0;0.000141044037;0.000141858367;0.000102465225;0.000171831030;
2018;11;01;20;0;0.000152485113;0.000165547998;0.000107565414;0.000227605141;
2018;11;01;21;0;0.000161097613;0.000170768546;0.000106867276;0.000231772625;
2018;11;01;22;0;0.000159730826;0.000173815627;0.000101921059;0.000230663420;
2018;11;01;23;0;0.000137829318;0.000196467653;0.000094525550;0.000210696745;
2018;11;01;24;0;0.000111242772;0.000193078347;0.000087569455;0.000178246274;
2018;11;02;1;0;0.000078029387;0.000170195605;0.000073860340;0.000164815666;
2018;11;02;2;0;0.000063707926;0.000155346866;0.000070888514;0.000174304482;
2018;11;02;3;0;0.000056695636;0.000145523126;0.000069329051;0.000169868136;
2018;11;02;4;0;0.000053506206;0.000140636449;0.000068587343;0.000163327429;
2018;11;02;5;0;0.000052719383;0.000138066078;0.000068817549;0.000157009972;
2018;11;02;6;0;0.000054898020;0.000144283339;0.000070982211;0.000153831307;
2018;11;02;7;0;0.000064992238;0.000151385473;0.000080385309;0.000152282274;
2018;11;02;8;0;0.000089650337;0.000147677261;0.000095953893;0.000130841300;
2018;11;02;9;0;0.000108448519;0.000109334709;0.000121624985;0.000063454329;
2018;11;02;10;0;0.000115966510;0.000100147227;0.000143295271;0.000055376433;
2018;11;02;11;0;0.000123107751;0.000096330140;0.000150697666;0.000056439215;
2018;11;02;12;0;0.000124173547;0.000088838598;0.000150597195;0.000055042904;
2018;11;02;13;0;0.000126813804;0.000073979096;0.000150557478;0.000052706807;
2018;11;02;14;0;0.000129967702;0.000074668430;0.000141712795;0.000053058826;
2018;11;02;15;0;0.000125349711;0.000073777665;0.000123034040;0.000053908083;
2018;11;02;16;0;0.000118562626;0.000069460479;0.000115534241;0.000050880700;
2018;11;02;17;0;0.000117532320;0.000066610008;0.000115914515;0.000048396781;
2018;11;02;18;0;0.000125124878;0.000073813278;0.000122714134;0.000051635296;
2018;11;02;19;0;0.000138901722;0.000137593283;0.000138026063;0.000168219422;
2018;11;02;20;0;0.000143277544;0.000155734034;0.000135163118;0.000217208964;
2018;11;02;21;0;0.000144120012;0.000159030341;0.000124538753;0.000221933409;
2018;11;02;22;0;0.000140474567;0.000162389307;0.000108560194;0.000224919305;
2018;11;02;23;0;0.000124515075;0.000188005499;0.000094672792;0.000209057362;
2018;11;02;24;0;0.000104609862;0.000187557508;0.000085819235;0.000176559353;
2018;11;03;1;0;0.000090617695;0.000181039191;0.000083205321;0.000170201760;
2018;11;03;2;0;0.000074613298;0.000166568642;0.000078204492;0.000179318986;
2018;11;03;3;0;0.000064932494;0.000155190743;0.000075470950;0.000176341165;
2018;11;03;4;0;0.000059828975;0.000149090408;0.000074051904;0.000170994418;
2018;11;03;5;0;0.000057892754;0.000146063592;0.000073605565;0.000163415399;
2018;11;03;6;0;0.000058190223;0.000152693689;0.000074549871;0.000160774095;
2018;11;03;7;0;0.000061644155;0.000156143541;0.000078307199;0.000158347825;
2018;11;03;8;0;0.000070324274;0.000142757943;0.000080697460;0.000134500137;
2018;11;03;9;0;0.000089421333;0.000100459116;0.000082246669;0.000056354946;
2018;11;03;10;0;0.000114564460;0.000102588827;0.000092643111;0.000054120026;
2018;11;03;11;0;0.000131469146;0.000105535372;0.000103751421;0.000059953245;
2018;11;03;12;0;0.000134805719;0.000098584070;0.000108049947;0.000058627394;
2018;11;03;13;0;0.000136468616;0.000081055131;0.000109826226;0.000056579264;
2018;11;03;14;0;0.000141726694;0.000081062558;0.000105461233;0.000055662026;
2018;11;03;15;0;0.000138487589;0.000080483904;0.000095609518;0.000058709802;
2018;11;03;16;0;0.000124389829;0.000073170754;0.000091568770;0.000052269662;
2018;11;03;17;0;0.000117163048;0.000068526481;0.000091161546;0.000046291291;
2018;11;03;18;0;0.000119695897;0.000074687958;0.000097920931;0.000047181521;
2018;11;03;19;0;0.000132815049;0.000140685169;0.000114935764;0.000168709849;
2018;11;03;20;0;0.000137871398;0.000158059325;0.000119805941;0.000218327224;
2018;11;03;21;0;0.000142818908;0.000161296706;0.000117714602;0.000225344201;
2018;11;03;22;0;0.000142973310;0.000164868448;0.000107540584;0.000227097305;
2018;11;03;23;0;0.000129214729;0.000192773907;0.000097517090;0.000208757377;
2018;11;03;24;0;0.000110434904;0.000194268051;0.000090167234;0.000176008721;
2018;11;04;1;0;0.000092644081;0.000176054170;0.000086191290;0.000168851345;
2018;11;04;2;0;0.000077128995;0.000162924820;0.000080627504;0.000174030186;
2018;11;04;3;0;0.000067449493;0.000152494400;0.000077426961;0.000169837653;
2018;11;04;4;0;0.000062187742;0.000146397783;0.000075793744;0.000165607748;
2018;11;04;5;0;0.000059835362;0.000143362503;0.000075338835;0.000159287554;
2018;11;04;6;0;0.000059645604;0.000148247921;0.000076310943;0.000157352792;
2018;11;04;7;0;0.000061565098;0.000151300424;0.000078312386;0.000155029510;
2018;11;04;8;0;0.000067141340;0.000131861689;0.000076184732;0.000123153399;
2018;11;04;9;0;0.000081313060;0.000088402271;0.000071393878;0.000050011046;
2018;11;04;10;0;0.000103381157;0.000091022932;0.000075604517;0.000048516116;
2018;11;04;11;0;0.000121471544;0.000097816992;0.000081105176;0.000053510729;
2018;11;04;12;0;0.000128988391;0.000095142406;0.000085719324;0.000057723599;
2018;11;04;13;0;0.000131771048;0.000080106292;0.000088391762;0.000055549480;
2018;11;04;14;0;0.000137566912;0.000080745512;0.000087993403;0.000054055357;
2018;11;04;15;0;0.000136112621;0.000079145826;0.000085256405;0.000056326793;
2018;11;04;16;0;0.000121767426;0.000070884140;0.000082185687;0.000051333095;
2018;11;04;17;0;0.000114325741;0.000065789830;0.000080033377;0.000047693701;
2018;11;04;18;0;0.000117003993;0.000071074483;0.000081567446;0.000052649253;
2018;11;04;19;0;0.000134551064;0.000138496394;0.000097758040;0.000171952026;
2018;11;04;20;0;0.000145474560;0.000161684180;0.000102636735;0.000228100102;
2018;11;04;21;0;0.000153702416;0.000166855733;0.000101985571;0.000232695288;
2018;11;04;22;0;0.000152381853;0.000169721459;0.000097244172;0.000230896498;
2018;11;04;23;0;0.000131470827;0.000191688408;0.000090164427;0.000210165384;
2018;11;04;24;0;0.000106080883;0.000188063055;0.000083482170;0.000176497087;
2018;11;05;1;0;0.000083906883;0.000177518522;0.000078223070;0.000168572013;
2018;11;05;2;0;0.000068824679;0.000162832328;0.000075979159;0.000174374837;
2018;11;05;3;0;0.000061579241;0.000153167275;0.000074445688;0.000169161432;
2018;11;05;4;0;0.000058546883;0.000147769865;0.000073838548;0.000163886471;
2018;11;05;5;0;0.000057623253;0.000145689428;0.000074099601;0.000158345125;
2018;11;05;6;0;0.000060067973;0.000151934609;0.000076699540;0.000156511177;
2018;11;05;7;0;0.000070768257;0.000159622547;0.000087393546;0.000157548959;
2018;11;05;8;0;0.000097118163;0.000154606159;0.000104673425;0.000135581359;
2018;11;05;9;0;0.000117672799;0.000113667690;0.000134182564;0.000065797688;
2018;11;05;10;0;0.000127930767;0.000105212997;0.000158298533;0.000059486005;
2018;11;05;11;0;0.000136979005;0.000101961965;0.000166817005;0.000059975049;
2018;11;05;12;0;0.000139149576;0.000093809373;0.000166952686;0.000059417552;
2018;11;05;13;0;0.000141610291;0.000078108825;0.000166303052;0.000060639415;
2018;11;05;14;0;0.000146099963;0.000078988891;0.000156706003;0.000063593839;
2018;11;05;15;0;0.000139625426;0.000077566561;0.000136610978;0.000058835451;
2018;11;05;16;0;0.000130760809;0.000072605147;0.000132053309;0.000051878116;
2018;11;05;17;0;0.000129837518;0.000070029202;0.000135571550;0.000050191490;
2018;11;05;18;0;0.000139367687;0.000077317637;0.000143302930;0.000055526343;
2018;11;05;19;0;0.000157874326;0.000146687517;0.000157623474;0.000179077578;
2018;11;05;20;0;0.000168106995;0.000168664685;0.000151264960;0.000233458846;
2018;11;05;21;0;0.000172834962;0.000174270031;0.000134977122;0.000239000561;
2018;11;05;22;0;0.000166690816;0.000177560420;0.000114204844;0.000237271885;
2018;11;05;23;0;0.000142222657;0.000201852128;0.000097808538;0.000217363788;
2018;11;05;24;0;0.000112217023;0.000197285058;0.000087786600;0.000180491428;
2018;11;06;1;0;0.000085929750;0.000177530892;0.000081385703;0.000168678372;
2018;11;06;2;0;0.000069459620;0.000162354478;0.000078419352;0.000179313916;
2018;11;06;3;0;0.000062323313;0.000152569702;0.000076765618;0.000174545783;
2018;11;06;4;0;0.000059125426;0.000147762671;0.000076106258;0.000167939504;
2018;11;06;5;0;0.000058358090;0.000145554186;0.000076082430;0.000160561563;
2018;11;06;6;0;0.000060803338;0.000151986644;0.000078866899;0.000157253014;
2018;11;06;7;0;0.000072224087;0.000159966821;0.000089560252;0.000156746297;
2018;11;06;8;0;0.000100374926;0.000156488598;0.000107355818;0.000136835202;
2018;11;06;9;0;0.000120732333;0.000116770305;0.000137257375;0.000066982027;
2018;11;06;10;0;0.000129709292;0.000106781549;0.000161443707;0.000060154358;
2018;11;06;11;0;0.000137413205;0.000102287556;0.000169861646;0.000058628848;
2018;11;06;12;0;0.000138841905;0.000093673898;0.000169870311;0.000058153104;
2018;11;06;13;0;0.000141458080;0.000078330031;0.000169448408;0.000057355827;
2018;11;06;14;0;0.000145096903;0.000079225722;0.000159392917;0.000057615413;
2018;11;06;15;0;0.000138798345;0.000077359510;0.000138936820;0.000055822134;
2018;11;06;16;0;0.000130381139;0.000073028702;0.000134074023;0.000050334128;
2018;11;06;17;0;0.000129637217;0.000070632385;0.000137035141;0.000048565282;
2018;11;06;18;0;0.000139440442;0.000077701767;0.000145438352;0.000051958100;
2018;11;06;19;0;0.000157908038;0.000146206531;0.000160804842;0.000170879946;
2018;11;06;20;0;0.000168015240;0.000168490417;0.000154879757;0.000226114141;
2018;11;06;21;0;0.000172511049;0.000174680710;0.000138180637;0.000234018288;
2018;11;06;22;0;0.000166117530;0.000177120957;0.000117063811;0.000234094636;
2018;11;06;23;0;0.000142422783;0.000200802453;0.000100150382;0.000215027101;
2018;11;06;24;0;0.000113350870;0.000196111141;0.000089459320;0.000178149687;
2018;11;07;1;0;0.000086133778;0.000178293981;0.000081629525;0.000171156671;
2018;11;07;2;0;0.000069612667;0.000162886302;0.000078627483;0.000181161335;
2018;11;07;3;0;0.000062459784;0.000153057391;0.000076967276;0.000176292473;
2018;11;07;4;0;0.000059249269;0.000148150797;0.000076291703;0.000169207222;
2018;11;07;5;0;0.000058487316;0.000146041599;0.000076286064;0.000162286679;
2018;11;07;6;0;0.000060933782;0.000152433325;0.000079067120;0.000158674881;
2018;11;07;7;0;0.000072379749;0.000160446985;0.000089789416;0.000158215350;
2018;11;07;8;0;0.000100571323;0.000156770536;0.000107587800;0.000137383998;
2018;11;07;9;0;0.000120946907;0.000116854854;0.000137504708;0.000066935368;
2018;11;07;10;0;0.000129928879;0.000106804886;0.000161707386;0.000059980949;
2018;11;07;11;0;0.000137660422;0.000102374992;0.000170175139;0.000058621227;
2018;11;07;12;0;0.000139097706;0.000093778297;0.000170198536;0.000058210999;
2018;11;07;13;0;0.000141724698;0.000078437236;0.000169790186;0.000057476024;
2018;11;07;14;0;0.000145345804;0.000079253754;0.000159660422;0.000057483502;
2018;11;07;15;0;0.000139021971;0.000077338628;0.000139141035;0.000055544713;
2018;11;07;16;0;0.000130581920;0.000072977908;0.000134252007;0.000049992293;
2018;11;07;17;0;0.000129842367;0.000070601137;0.000137228696;0.000048287155;
2018;11;07;18;0;0.000139656860;0.000077652896;0.000145634882;0.000051614893;
2018;11;07;19;0;0.000158135894;0.000146018802;0.000160987041;0.000169263096;
2018;11;07;20;0;0.000168255525;0.000168261554;0.000155051296;0.000223912236;
2018;11;07;21;0;0.000172776003;0.000174554658;0.000138362929;0.000232396239;
2018;11;07;22;0;0.000166396029;0.000177142528;0.000117251179;0.000233327915;
