AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL A;COEF. PERFIL B;COEF. PERFIL C;COEF. PERFIL D;
2016;03;01;1;0;0.000092103122;0.000198525276;0.000089297521;0.000184033476;
2016;03;01;2;0;0.000074140433;0.000182421224;0.000086266962;0.000189130033;
2016;03;01;3;0;0.000066242941;0.000171103437;0.000085153100;0.000185321881;
2016;03;01;4;0;0.000062766807;0.000165222840;0.000083861044;0.000180513307;
2016;03;01;5;0;0.000061817148;0.000162870941;0.000084828775;0.000176560036;
2016;03;01;6;0;0.000064005985;0.000170764681;0.000086903873;0.000174733699;
2016;03;01;7;0;0.000076162045;0.000175300014;0.000097763532;0.000175411498;
2016;03;01;8;0;0.000104650381;0.000134333210;0.000112835798;0.000100800475;
2016;03;01;9;0;0.000127433711;0.000110099292;0.000146792476;0.000066511713;
2016;03;01;10;0;0.000140907594;0.000104846225;0.000169962125;0.000058340600;
2016;03;01;11;0;0.000150310399;0.000098432258;0.000177943294;0.000060859965;
2016;03;01;12;0;0.000151458875;0.000086528272;0.000177517736;0.000060394845;
2016;03;01;13;0;0.000153598071;0.000070252104;0.000176457491;0.000055770636;
2016;03;01;14;0;0.000155139339;0.000071107891;0.000165800531;0.000054821087;
2016;03;01;15;0;0.000145036487;0.000068601778;0.000146591120;0.000053690331;
2016;03;01;16;0;0.000134918408;0.000064300246;0.000141770113;0.000045435157;
2016;03;01;17;0;0.000135399212;0.000062182673;0.000143592566;0.000042330415;
2016;03;01;18;0;0.000142127866;0.000062610161;0.000144270714;0.000043774235;
2016;03;01;19;0;0.000149476404;0.000066243673;0.000141849058;0.000047288424;
2016;03;01;20;0;0.000169137138;0.000126522790;0.000149420799;0.000147417410;
2016;03;01;21;0;0.000181574185;0.000176374630;0.000143300316;0.000258706837;
2016;03;01;22;0;0.000175320994;0.000182338523;0.000124609913;0.000260047649;
2016;03;01;23;0;0.000151527247;0.000209525021;0.000107658922;0.000218649849;
2016;03;01;24;0;0.000121423057;0.000211638371;0.000096750762;0.000197457075;
2016;03;02;1;0;0.000092091166;0.000198582236;0.000089232626;0.000184156569;
2016;03;02;2;0;0.000074114314;0.000182432962;0.000086185089;0.000189214424;
2016;03;02;3;0;0.000066203471;0.000171072758;0.000085051557;0.000185359403;
2016;03;02;4;0;0.000062719910;0.000165168200;0.000083748359;0.000180522515;
2016;03;02;5;0;0.000061796454;0.000162884275;0.000084749752;0.000176641915;
2016;03;02;6;0;0.000063995725;0.000170808466;0.000086838069;0.000174845238;
2016;03;02;7;0;0.000076084432;0.000175194363;0.000097605602;0.000175372718;
2016;03;02;8;0;0.000104503751;0.000134200899;0.000112610432;0.000100739643;
2016;03;02;9;0;0.000127278062;0.000110010645;0.000146525655;0.000066483538;
2016;03;02;10;0;0.000140630242;0.000104683465;0.000169526318;0.000058272276;
2016;03;02;11;0;0.000149972244;0.000098251746;0.000177436981;0.000060771552;
2016;03;02;12;0;0.000151158987;0.000086392938;0.000177060485;0.000060323410;
2016;03;02;13;0;0.000153338444;0.000070162587;0.000176054059;0.000055720839;
2016;03;02;14;0;0.000154816645;0.000070989559;0.000165356885;0.000054750756;
2016;03;02;15;0;0.000144791100;0.000068514254;0.000146255737;0.000053642306;
2016;03;02;16;0;0.000134644499;0.000064196449;0.000141397829;0.000045379134;
2016;03;02;17;0;0.000135182400;0.000062108975;0.000143277048;0.000042296390;
2016;03;02;18;0;0.000141924036;0.000062546426;0.000143977806;0.000043746373;
2016;03;02;19;0;0.000149227129;0.000066160764;0.000141527961;0.000047247273;
2016;03;02;20;0;0.000168803051;0.000126325504;0.000149036629;0.000147243745;
2016;03;02;21;0;0.000181154282;0.000176040090;0.000142883573;0.000258314729;
2016;03;02;22;0;0.000174882085;0.000181957849;0.000124223752;0.000259603829;
2016;03;02;23;0;0.000151177664;0.000209128756;0.000107346423;0.000218319658;
2016;03;02;24;0;0.000121246016;0.000211417869;0.000096552019;0.000197326666;
2016;03;03;1;0;0.000091183191;0.000197485431;0.000088058025;0.000183549284;
2016;03;03;2;0;0.000073417839;0.000181510044;0.000085090307;0.000188678496;
2016;03;03;3;0;0.000065573967;0.000170188185;0.000083961738;0.000184813625;
2016;03;03;4;0;0.000062154281;0.000164395492;0.000082716162;0.000180080073;
2016;03;03;5;0;0.000061209571;0.000162043940;0.000083664780;0.000176123867;
2016;03;03;6;0;0.000063367567;0.000169872594;0.000085698789;0.000174276388;
2016;03;03;7;0;0.000075292525;0.000174130175;0.000096267403;0.000174697526;
2016;03;03;8;0;0.000103337794;0.000133284786;0.000110982469;0.000100275856;
2016;03;03;9;0;0.000125814579;0.000109221963;0.000144357562;0.000066154624;
2016;03;03;10;0;0.000138990212;0.000103915764;0.000166990235;0.000057974383;
2016;03;03;11;0;0.000148339606;0.000097607763;0.000174919740;0.000060508338;
2016;03;03;12;0;0.000149573656;0.000085861255;0.000174618897;0.000060086331;
2016;03;03;13;0;0.000151729538;0.000069730460;0.000173625528;0.000055501587;
