AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL P2.0TD;COEF. PERFIL P3.0TD;COEF. PERFIL P3.0TDVE;RESERVADO;
2021;12;02;10;0;0.000138322674;0.000169098225;0.000106003524;;
2021;12;02;11;0;0.000144789448;0.000176523403;0.000173356987;;
2021;12;02;12;0;0.000143520822;0.000175994506;0.000152619365;;
2021;12;02;13;0;0.000142187696;0.000174354161;0.000178264144;;
2021;12;02;14;0;0.000150118429;0.000164385610;0.000167043672;;
2021;12;02;15;0;0.000152154402;0.000145123182;0.000173959889;;
2021;12;02;16;0;0.000145556491;0.000138685691;0.000143966742;;
2021;12;02;17;0;0.000141065795;0.000139387867;0.000150444874;;
2021;12;02;18;0;0.000147132965;0.000145330789;0.000139642268;;
2021;12;02;19;0;0.000168726889;0.000156316386;0.000143289702;;
2021;12;02;20;0;0.000182451771;0.000147882939;0.000151189311;;
2021;12;02;21;0;0.000195529641;0.000134513678;0.000146915692;;
2021;12;02;22;0;0.000198718517;0.000118043695;0.000129737887;;
2021;12;02;23;0;0.000185324383;0.000102833418;0.000098525456;;
2021;12;02;24;0;0.000155695388;0.000092446787;0.000082502601;;
2021;12;03;1;0;0.000124670300;0.000088950277;0.000054010232;;
2021;12;03;2;0;0.000102003091;0.000084513667;0.000037456519;;
2021;12;03;3;0;0.000088564721;0.000082725378;0.000029504263;;
2021;12;03;4;0;0.000082136377;0.000081734944;0.000024238103;;
2021;12;03;5;0;0.000079865731;0.000081840079;0.000016289568;;
2021;12;03;6;0;0.000082008074;0.000084954615;0.000014745621;;
2021;12;03;7;0;0.000092733449;0.000095462395;0.000020422881;;
2021;12;03;8;0;0.000118268429;0.000119416128;0.000032705628;;
2021;12;03;9;0;0.000133669858;0.000150944409;0.000066575726;;
2021;12;03;10;0;0.000140588465;0.000169141209;0.000137392655;;
2021;12;03;11;0;0.000147182755;0.000176436776;0.000150508761;;
2021;12;03;12;0;0.000144774708;0.000176336779;0.000126521782;;
2021;12;03;13;0;0.000142256496;0.000174460581;0.000120033485;;
2021;12;03;14;0;0.000149689451;0.000163747078;0.000145383974;;
2021;12;03;15;0;0.000151674245;0.000143591885;0.000106757404;;
2021;12;03;16;0;0.000144821516;0.000134067915;0.000128184780;;
2021;12;03;17;0;0.000141035600;0.000133312813;0.000128530773;;
2021;12;03;18;0;0.000146166225;0.000139210721;0.000148713691;;
2021;12;03;19;0;0.000165559285;0.000153094075;0.000113240120;;
2021;12;03;20;0;0.000174389376;0.000148023265;0.000121813675;;
2021;12;03;21;0;0.000182757208;0.000139220873;0.000118664395;;
2021;12;03;22;0;0.000185994759;0.000124239323;0.000098514961;;
2021;12;03;23;0;0.000177743251;0.000110705718;0.000103970859;;
2021;12;03;24;0;0.000155328623;0.000101219997;0.000086780966;;
2021;12;04;1;0;0.000129157935;0.000091396652;0.000050398489;;
2021;12;04;2;0;0.000106805676;0.000084593873;0.000041607893;;
2021;12;04;3;0;0.000092351130;0.000081385475;0.000042353987;;
2021;12;04;4;0;0.000084592042;0.000080079412;0.000038371207;;
2021;12;04;5;0;0.000081132100;0.000079455962;0.000031630048;;
2021;12;04;6;0;0.000081716313;0.000080832229;0.000028182846;;
2021;12;04;7;0;0.000085350729;0.000084048516;0.000023347167;;
2021;12;04;8;0;0.000094550257;0.000089983669;0.000030401005;;
2021;12;04;9;0;0.000109641344;0.000091753447;0.000025232525;;
2021;12;04;10;0;0.000134639277;0.000100084634;0.000034352826;;
2021;12;04;11;0;0.000151050273;0.000111802332;0.000054427706;;
2021;12;04;12;0;0.000152231040;0.000115930319;0.000072617227;;
2021;12;04;13;0;0.000148132750;0.000117461747;0.000108747057;;
2021;12;04;14;0;0.000154763384;0.000113374329;0.000118766696;;
2021;12;04;15;0;0.000156633248;0.000104255562;0.000119484927;;
2021;12;04;16;0;0.000145683515;0.000100253885;0.000112791753;;
2021;12;04;17;0;0.000137517446;0.000098875316;0.000094715229;;
2021;12;04;18;0;0.000138683686;0.000103933872;0.000094467563;;
2021;12;04;19;0;0.000156954109;0.000119793335;0.000097724371;;
2021;12;04;20;0;0.000163539695;0.000122727034;0.000106114058;;
2021;12;04;21;0;0.000171311291;0.000122233982;0.000074278138;;
2021;12;04;22;0;0.000176826615;0.000114468122;0.000090285103;;
2021;12;04;23;0;0.000170616848;0.000104916842;0.000081807185;;
2021;12;04;24;0;0.000151858780;0.000096976151;0.000058885694;;
2021;12;05;1;0;0.000126984329;0.000087070924;0.000039024226;;
2021;12;05;2;0;0.000106735597;0.000080985690;0.000034141471;;
2021;12;05;3;0;0.000092404708;0.000078443062;0.000025316936;;
2021;12;05;4;0;0.000083576726;0.000077152893;0.000018458565;;
2021;12;05;5;0;0.000079489314;0.000076496454;0.000029024977;;
2021;12;05;6;0;0.000079252479;0.000077540396;0.000033362052;;
2021;12;05;7;0;0.000081641719;0.000080254818;0.000033391270;;
2021;12;05;8;0;0.000087679709;0.000082861086;0.000020582847;;
2021;12;05;9;0;0.000097450394;0.000078340116;0.000022636663;;
2021;12;05;10;0;0.000120971964;0.000080495838;0.000018794566;;
2021;12;05;11;0;0.000142438432;0.000087389398;0.000044569530;;
2021;12;05;12;0;0.000150159483;0.000092247881;0.000063414797;;
2021;12;05;13;0;0.000148151504;0.000095402545;0.000091506533;;
2021;12;05;14;0;0.000153521811;0.000095392312;0.000119227896;;
2021;12;05;15;0;0.000153388871;0.000091326843;0.000093752841;;
2021;12;05;16;0;0.000139032410;0.000087529251;0.000094108607;;
2021;12;05;17;0;0.000131815991;0.000084809953;0.000090329241;;
2021;12;05;18;0;0.000134683634;0.000086863515;0.000088671580;;
2021;12;05;19;0;0.000156278459;0.000101405361;0.000097624156;;
2021;12;05;20;0;0.000166902261;0.000103911445;0.000087478819;;
2021;12;05;21;0;0.000176816705;0.000102699010;0.000091626841;;
2021;12;05;22;0;0.000180897828;0.000099025786;0.000075099206;;
2021;12;05;23;0;0.000170055409;0.000092325073;0.000075583872;;
2021;12;05;24;0;0.000147318366;0.000086264278;0.000049190186;;
2021;12;06;1;0;0.000127576861;0.000088045854;0.000039526057;;
2021;12;06;2;0;0.000107416140;0.000081951891;0.000034580513;;
2021;12;06;3;0;0.000092725092;0.000079281222;0.000025642499;;
2021;12;06;4;0;0.000083927656;0.000078001488;0.000018695933;;
2021;12;06;5;0;0.000079737285;0.000077302628;0.000029398223;;
2021;12;06;6;0;0.000079914435;0.000078531221;0.000033791071;;
2021;12;06;7;0;0.000082842536;0.000081497502;0.000033820664;;
2021;12;06;8;0;0.000089400841;0.000084317568;0.000020847532;;
2021;12;06;9;0;0.000099606528;0.000079798144;0.000022927759;;
2021;12;06;10;0;0.000122904009;0.000081784453;0.000019036255;;
2021;12;06;11;0;0.000143946559;0.000088589429;0.000045142671;;
2021;12;06;12;0;0.000151408637;0.000093425714;0.000064230278;;
2021;12;06;13;0;0.000149340028;0.000096608644;0.000092683260;;
2021;12;06;14;0;0.000154613785;0.000096560897;0.000120761105;;
2021;12;06;15;0;0.000154490565;0.000092447515;0.000094958454;;
2021;12;06;16;0;0.000140566939;0.000088747913;0.000095318795;;
2021;12;06;17;0;0.000133145176;0.000085956200;0.000091490829;;
2021;12;06;18;0;0.000136119579;0.000088059024;0.000089811851;;
2021;12;06;19;0;0.000158112137;0.000102847210;0.000098879552;;
2021;12;06;20;0;0.000169119962;0.000105457566;0.000088603752;;
2021;12;06;21;0;0.000179665716;0.000104350720;0.000092805115;;
2021;12;06;22;0;0.000183771506;0.000100610080;0.000076064943;;
2021;12;06;23;0;0.000172756173;0.000093802206;0.000076555842;;
2021;12;06;24;0;0.000148727816;0.000087410900;0.000049822747;;
2021;12;07;1;0;0.000112686892;0.000075446165;0.000055559335;;
2021;12;07;2;0;0.000091072674;0.000071839616;0.000041713036;;
2021;12;07;3;0;0.000079095562;0.000070282914;0.000024695931;;
2021;12;07;4;0;0.000073458386;0.000069425097;0.000027381757;;
2021;12;07;5;0;0.000071180207;0.000069558246;0.000017087085;;
2021;12;07;6;0;0.000073026095;0.000072003931;0.000020057171;;
2021;12;07;7;0;0.000082604883;0.000081304236;0.000024987786;;
2021;12;07;8;0;0.000104475877;0.000101186967;0.000034315214;;
2021;12;07;9;0;0.000116831644;0.000129525588;0.000052373341;;
2021;12;07;10;0;0.000123404912;0.000147660563;0.000093854195;;
2021;12;07;11;0;0.000130780031;0.000154948786;0.000153488109;;
2021;12;07;12;0;0.000129745961;0.000154540837;0.000135127278;;
2021;12;07;13;0;0.000128280530;0.000152969669;0.000157832844;;
2021;12;07;14;0;0.000135878009;0.000144423999;0.000147898379;;
2021;12;07;15;0;0.000138048808;0.000127630834;0.000154021911;;
2021;12;07;16;0;0.000131268413;0.000121655988;0.000127466353;;
2021;12;07;17;0;0.000127171199;0.000122252535;0.000133202011;;
2021;12;07;18;0;0.000132543559;0.000127425273;0.000123637518;;
2021;12;07;19;0;0.000151941189;0.000137036264;0.000126866911;;
2021;12;07;20;0;0.000164008780;0.000129544992;0.000133861126;;
2021;12;07;21;0;0.000175447216;0.000117742475;0.000130077317;;
2021;12;07;22;0;0.000179239883;0.000103555668;0.000114868303;;
2021;12;07;23;0;0.000168099605;0.000090429200;0.000087233207;;
2021;12;07;24;0;0.000141834722;0.000081445583;0.000073046771;;
2021;12;08;1;0;0.000129289016;0.000089743104;0.000040272443;;
2021;12;08;2;0;0.000108895433;0.000083543956;0.000035233510;;
2021;12;08;3;0;0.000094058459;0.000080842037;0.000026126716;;
2021;12;08;4;0;0.000085091030;0.000079519863;0.000019048975;;
2021;12;08;5;0;0.000080801808;0.000078790624;0.000029953361;;
2021;12;08;6;0;0.000080773278;0.000079955675;0.000034429161;;
2021;12;08;7;0;0.000083810702;0.000083008204;0.000034459313;;
2021;12;08;8;0;0.000090288836;0.000085816829;0.000021241204;;
2021;12;08;9;0;0.000100226804;0.000081091886;0.000023360713;;
2021;12;08;10;0;0.000124003835;0.000083206133;0.000019395724;;
2021;12;08;11;0;0.000145721867;0.000090256846;0.000045995117;;
2021;12;08;12;0;0.000153992964;0.000095371922;0.000065443163;;
2021;12;08;13;0;0.000152538780;0.000098799607;0.000094433433;;
2021;12;08;14;0;0.000158924778;0.000099017226;0.000123041483;;
2021;12;08;15;0;0.000158457386;0.000094714574;0.000096751591;;
2021;12;08;16;0;0.000143506335;0.000090743327;0.000097118736;;
2021;12;08;17;0;0.000135853701;0.000087867451;0.000093218485;;
2021;12;08;18;0;0.000138870324;0.000090010955;0.000091507802;;
2021;12;08;19;0;0.000161219155;0.000105103038;0.000100746732;;
2021;12;08;20;0;0.000172354996;0.000107747261;0.000090276890;;
2021;12;08;21;0;0.000183595945;0.000106739327;0.000094557589;;
2021;12;08;22;0;0.000186593401;0.000102632500;0.000077501306;;
2021;12;08;23;0;0.000174120457;0.000095386629;0.000078001475;;
2021;12;08;24;0;0.000149695054;0.000088835541;0.000050763568;;
2021;12;09;1;0;0.000117355597;0.000082322456;0.000061303610;;
2021;12;09;2;0;0.000095126612;0.000078487657;0.000046025743;;
2021;12;09;3;0;0.000083205118;0.000077022825;0.000027249241;;
2021;12;09;4;0;0.000077491802;0.000076174629;0.000030212755;;
2021;12;09;5;0;0.000075403868;0.000076459773;0.000018853717;;
2021;12;09;6;0;0.000077947050;0.000079406215;0.000022130880;;
2021;12;09;7;0;0.000089724022;0.000090325489;0.000027571271;;
2021;12;09;8;0;0.000116070842;0.000113488696;0.000037863061;;
2021;12;09;9;0;0.000130607043;0.000145652570;0.000057788216;;
2021;12;09;10;0;0.000136495617;0.000165306013;0.000103557771;;
2021;12;09;11;0;0.000143750626;0.000173010257;0.000169357230;;
2021;12;09;12;0;0.000142447745;0.000172469929;0.000149098074;;
2021;12;09;13;0;0.000140856297;0.000170726529;0.000174151167;;
2021;12;09;14;0;0.000148537117;0.000160886926;0.000163189579;;
2021;12;09;15;0;0.000150297944;0.000141933798;0.000169946222;;
2021;12;09;16;0;0.000143951986;0.000135707239;0.000140645087;;
2021;12;09;17;0;0.000139699784;0.000136471699;0.000146973754;;
2021;12;09;18;0;0.000145432496;0.000142173924;0.000136420389;;
2021;12;09;19;0;0.000166382892;0.000152767849;0.000139983669;;
2021;12;09;20;0;0.000179210929;0.000144284598;0.000147701015;;
2021;12;09;21;0;0.000191607630;0.000131110054;0.000143525998;;
2021;12;09;22;0;0.000194926954;0.000115105902;0.000126744527;;
2021;12;09;23;0;0.000181477744;0.000100200930;0.000096252240;;
2021;12;09;24;0;0.000152233946;0.000090022304;0.000080599070;;
2021;12;10;1;0;0.000121942034;0.000086959910;0.000053015323;;
2021;12;10;2;0;0.000099393260;0.000082488766;0.000036766542;;
2021;12;10;3;0;0.000086344051;0.000080761569;0.000028960773;;
2021;12;10;4;0;0.000079971168;0.000079749922;0.000023791619;;
2021;12;10;5;0;0.000077524851;0.000079750320;0.000015989502;;
2021;12;10;6;0;0.000079705018;0.000082832251;0.000014473996;;
2021;12;10;7;0;0.000090506066;0.000093242824;0.000020046676;;
2021;12;10;8;0;0.000115431489;0.000116638488;0.000032103165;;
2021;12;10;9;0;0.000130802777;0.000147596649;0.000065349351;;
2021;12;10;10;0;0.000137651395;0.000165431130;0.000134861778;;
2021;12;10;11;0;0.000144927440;0.000172981410;0.000147736276;;
2021;12;10;12;0;0.000143035365;0.000173128687;0.000124191155;;
2021;12;10;13;0;0.000140978311;0.000171509436;0.000117822378;;
2021;12;10;14;0;0.000148542384;0.000161069726;0.000142705891;;
2021;12;10;15;0;0.000150716279;0.000141327413;0.000104790852;;
2021;12;10;16;0;0.000144152115;0.000132049370;0.000125823519;;
2021;12;10;17;0;0.000140116546;0.000131198333;0.000126163138;;
2021;12;10;18;0;0.000144709135;0.000136798754;0.000145974272;;
2021;12;10;19;0;0.000163167059;0.000150152653;0.000111154151;;
2021;12;10;20;0;0.000172031607;0.000145237379;0.000119569774;;
2021;12;10;21;0;0.000180132931;0.000136551628;0.000116478507;;
2021;12;10;22;0;0.000183296387;0.000121849596;0.000096700240;;
2021;12;10;23;0;0.000174901837;0.000108506826;0.000102055637;;
2021;12;10;24;0;0.000152371390;0.000099078425;0.000085182395;;
2021;12;11;1;0;0.000126709229;0.000089434455;0.000049450164;;
2021;12;11;2;0;0.000105167065;0.000082908763;0.000040824976;;
2021;12;11;3;0;0.000091153210;0.000079846703;0.000041557031;;
2021;12;11;4;0;0.000083515250;0.000078573448;0.000037649194;;
2021;12;11;5;0;0.000079963089;0.000077904702;0.000031034880;;
2021;12;11;6;0;0.000080487152;0.000079232187;0.000027652542;;
2021;12;11;7;0;0.000084101579;0.000082399135;0.000022907854;;
2021;12;11;8;0;0.000093118612;0.000088198476;0.000029828963;;
2021;12;11;9;0;0.000107935652;0.000089916920;0.000024757736;;
2021;12;11;10;0;0.000132281581;0.000097999116;0.000033706425;;
2021;12;11;11;0;0.000148770691;0.000109586462;0.000053403565;;
2021;12;11;12;0;0.000150155785;0.000113703865;0.000071250823;;
2021;12;11;13;0;0.000146224164;0.000115242948;0.000106700814;;
2021;12;11;14;0;0.000152608972;0.000111183519;0.000116531918;;
2021;12;11;15;0;0.000154347555;0.000102211571;0.000117236635;;
2021;12;11;16;0;0.000143053621;0.000098141294;0.000110669403;;
2021;12;11;17;0;0.000134584877;0.000096654981;0.000092933016;;
2021;12;11;18;0;0.000135646936;0.000101576262;0.000092690010;;
2021;12;11;19;0;0.000153813478;0.000117170666;0.000095885537;;
2021;12;11;20;0;0.000160829923;0.000120218250;0.000104117358;;
2021;12;11;21;0;0.000168277507;0.000119676360;0.000072880480;;
2021;12;11;22;0;0.000173521464;0.000112025070;0.000088586250;;
2021;12;11;23;0;0.000168021052;0.000102832179;0.000080267857;;
2021;12;11;24;0;0.000150198028;0.000095224545;0.000057777669;;
2021;12;12;1;0;0.000126463666;0.000085909284;0.000038398839;;
2021;12;12;2;0;0.000106646131;0.000080017050;0.000033594333;;
2021;12;12;3;0;0.000092182988;0.000077453108;0.000024911217;;
2021;12;12;4;0;0.000083171221;0.000076098745;0.000018162756;;
2021;12;12;5;0;0.000078889402;0.000075363640;0.000028559834;;
2021;12;12;6;0;0.000078515992;0.000076334297;0.000032827405;;
2021;12;12;7;0;0.000080776652;0.000078962008;0.000032856154;;
2021;12;12;8;0;0.000086513516;0.000081431605;0.000020252995;;
2021;12;12;9;0;0.000095976063;0.000076928427;0.000022273897;;
2021;12;12;10;0;0.000118746973;0.000078934985;0.000018493372;;
2021;12;12;11;0;0.000139743945;0.000085675196;0.000043855276;;
2021;12;12;12;0;0.000146907926;0.000090331443;0.000062398536;;
2021;12;12;13;0;0.000145057714;0.000093451605;0.000090040085;;
2021;12;12;14;0;0.000150397375;0.000093461974;0.000117317196;;
2021;12;12;15;0;0.000150369992;0.000089503347;0.000092250395;;
2021;12;12;16;0;0.000136312397;0.000085786195;0.000092600459;;
2021;12;12;17;0;0.000129009281;0.000083059319;0.000088881660;;
2021;12;12;18;0;0.000131687976;0.000085037599;0.000087250563;;
2021;12;12;19;0;0.000153797211;0.000099545598;0.000096059669;;
2021;12;12;20;0;0.000165177548;0.000102248989;0.000086076918;;
2021;12;12;21;0;0.000176424284;0.000101408408;0.000090158465;;
2021;12;12;22;0;0.000179401986;0.000097529374;0.000073895696;;
2021;12;12;23;0;0.000168141894;0.000090812880;0.000074372595;;
2021;12;12;24;0;0.000144730740;0.000084619281;0.000048401884;;
2021;12;13;1;0;0.000116404166;0.000080808762;0.000059485901;;
2021;12;13;2;0;0.000095391878;0.000077339720;0.000032836193;;
2021;12;13;3;0;0.000083786101;0.000076274782;0.000025182667;;
2021;12;13;4;0;0.000078148576;0.000075832852;0.000022228594;;
2021;12;13;5;0;0.000076262923;0.000076211978;0.000011999289;;
2021;12;13;6;0;0.000078455991;0.000079092485;0.000019245303;;
2021;12;13;7;0;0.000089637957;0.000089828412;0.000032440983;;
2021;12;13;8;0;0.000114567381;0.000111382310;0.000025930028;;
2021;12;13;9;0;0.000129272939;0.000141687168;0.000066167550;;
2021;12;13;10;0;0.000136514611;0.000161426489;0.000088268508;;
2021;12;13;11;0;0.000144208949;0.000168393721;0.000151174429;;
2021;12;13;12;0;0.000143185687;0.000168083307;0.000160373422;;
2021;12;13;13;0;0.000141345896;0.000166040619;0.000176038776;;
2021;12;13;14;0;0.000148187326;0.000155824941;0.000148504845;;
2021;12;13;15;0;0.000150119716;0.000137966006;0.000159204710;;
2021;12;13;16;0;0.000143338745;0.000131417297;0.000141744769;;
2021;12;13;17;0;0.000139223908;0.000131749923;0.000151526580;;
2021;12;13;18;0;0.000145217387;0.000136854698;0.000140903604;;
2021;12;13;19;0;0.000167474096;0.000146601125;0.000138412402;;
2021;12;13;20;0;0.000182015010;0.000138577291;0.000136427130;;
2021;12;13;21;0;0.000194854238;0.000125717724;0.000152804475;;
2021;12;13;22;0;0.000196803008;0.000111139621;0.000131246352;;
2021;12;13;23;0;0.000180634469;0.000097303930;0.000127549532;;
2021;12;13;24;0;0.000151378723;0.000088344477;0.000069149303;;
2021;12;14;1;0;0.000120473200;0.000083531568;0.000061589297;;
2021;12;14;2;0;0.000097991757;0.000079758218;0.000046240232;;
2021;12;14;3;0;0.000085649153;0.000078245076;0.000027376228;;
2021;12;14;4;0;0.000079700435;0.000077355177;0.000030353552;;
2021;12;14;5;0;0.000077619856;0.000077671704;0.000018941579;;
2021;12;14;6;0;0.000079968152;0.000080546596;0.000022234015;;
2021;12;14;7;0;0.000091361395;0.000091332522;0.000027699759;;
2021;12;14;8;0;0.000117566911;0.000114500990;0.000038039511;;
2021;12;14;9;0;0.000132083455;0.000146854301;0.000058057521;;
2021;12;14;10;0;0.000137198141;0.000166237493;0.000104040372;;
2021;12;14;11;0;0.000143746452;0.000173604523;0.000170146470;;
2021;12;14;12;0;0.000142270407;0.000172973118;0.000149792902;;
2021;12;14;13;0;0.000140258363;0.000171005870;0.000174962748;;
2021;12;14;14;0;0.000147313542;0.000160874055;0.000163950076;;
2021;12;14;15;0;0.000149159203;0.000141961014;0.000170738207;;
2021;12;14;16;0;0.000142469925;0.000135574317;0.000141300523;;
2021;12;14;17;0;0.000138183358;0.000136307145;0.000147658682;;
2021;12;14;18;0;0.000143991006;0.000142062998;0.000137056137;;
2021;12;14;19;0;0.000165389032;0.000152904690;0.000140636022;;
2021;12;14;20;0;0.000179041887;0.000144723153;0.000148389332;;
2021;12;14;21;0;0.000191917949;0.000131651425;0.000144194859;;
2021;12;14;22;0;0.000195250784;0.000115582975;0.000127335182;;
2021;12;14;23;0;0.000181800417;0.000100621358;0.000096700796;;
2021;12;14;24;0;0.000152674133;0.000090443024;0.000080974679;;
2021;12;15;1;0;0.000121345285;0.000083948797;0.000061755364;;
2021;12;15;2;0;0.000098428905;0.000080061942;0.000046364912;;
2021;12;15;3;0;0.000086156147;0.000078591850;0.000027450044;;
2021;12;15;4;0;0.000080191298;0.000077705850;0.000030435396;;
2021;12;15;5;0;0.000077956781;0.000077963281;0.000018992652;;
2021;12;15;6;0;0.000080422509;0.000080894516;0.000022293966;;
2021;12;15;7;0;0.000091750985;0.000091671879;0.000027774447;;
2021;12;15;8;0;0.000117994249;0.000114896148;0.000038142079;;
2021;12;15;9;0;0.000132222313;0.000147199398;0.000058214065;;
2021;12;15;10;0;0.000137386318;0.000166651182;0.000104320902;;
2021;12;15;11;0;0.000143996989;0.000174063993;0.000170605246;;
2021;12;15;12;0;0.000142248120;0.000173291769;0.000150196797;;
2021;12;15;13;0;0.000140427151;0.000171419433;0.000175434509;;
2021;12;15;14;0;0.000147824201;0.000161417329;0.000164392144;;
2021;12;15;15;0;0.000149563604;0.000142395018;0.000171198578;;
2021;12;15;16;0;0.000142770502;0.000135954171;0.000141681519;;
2021;12;15;17;0;0.000138413670;0.000136663523;0.000148056823;;
2021;12;15;18;0;0.000144308266;0.000142466768;0.000137425689;;
2021;12;15;19;0;0.000165822419;0.000153366230;0.000141015227;;
2021;12;15;20;0;0.000179271267;0.000145077704;0.000148789443;;
2021;12;15;21;0;0.000191848020;0.000131881419;0.000144583660;;
2021;12;15;22;0;0.000195356700;0.000115829403;0.000127678523;;
2021;12;15;23;0;0.000181869758;0.000100829048;0.000096961535;;
2021;12;15;24;0;0.000152965594;0.000090688656;0.000081193015;;
2021;12;16;1;0;0.000121007589;0.000083821683;0.000061709496;;
2021;12;16;2;0;0.000098173668;0.000079947217;0.000046330475;;
2021;12;16;3;0;0.000085894428;0.000078464241;0.000027429656;;
2021;12;16;4;0;0.000079865334;0.000077545502;0.000030412791;;
2021;12;16;5;0;0.000077753857;0.000077851404;0.000018978546;;
2021;12;16;6;0;0.000080386154;0.000080852746;0.000022277407;;
2021;12;16;7;0;0.000091440364;0.000091510361;0.000027753818;;
2021;12;16;8;0;0.000117420902;0.000114620993;0.000038113749;;
2021;12;16;9;0;0.000130104910;0.000146147898;0.000058170827;;
2021;12;16;10;0;0.000134479064;0.000165101390;0.000104243418;;
2021;12;16;11;0;0.000142410217;0.000173194882;0.000170478530;;
2021;12;16;12;0;0.000142823781;0.000173531682;0.000150085240;;
2021;12;16;13;0;0.000140958754;0.000171638009;0.000175304207;;
2021;12;16;14;0;0.000148536904;0.000161694627;0.000164270042;;
2021;12;16;15;0;0.000150349417;0.000142666478;0.000171071421;;
2021;12;16;16;0;0.000143672747;0.000136274574;0.000141576286;;
2021;12;16;17;0;0.000139348139;0.000137009488;0.000147946854;;
2021;12;16;18;0;0.000144988959;0.000142703821;0.000137323617;;
2021;12;16;19;0;0.000166299068;0.000153502865;0.000140910488;;
2021;12;16;20;0;0.000179716667;0.000145183462;0.000148678931;;
2021;12;16;21;0;0.000191917970;0.000131859110;0.000144476271;;
2021;12;16;22;0;0.000195603520;0.000115854331;0.000127583691;;
2021;12;16;23;0;0.000182137680;0.000100859660;0.000096889518;;
2021;12;16;24;0;0.000153189883;0.000090715867;0.000081132710;;
2021;12;17;1;0;0.000123138705;0.000087866857;0.000053494903;;
2021;12;17;2;0;0.000100679605;0.000083459181;0.000037099135;;
2021;12;17;3;0;0.000087501457;0.000081727566;0.000029222754;;
2021;12;17;4;0;0.000081097558;0.000080726727;0.000024006840;;
2021;12;17;5;0;0.000078726565;0.000080774419;0.000016134144;;
2021;12;17;6;0;0.000080796434;0.000083831294;0.000014604928;;
2021;12;17;7;0;0.000091495661;0.000094258602;0.000020228019;;
2021;12;17;8;0;0.000116616793;0.000117877107;0.000032393573;;
2021;12;17;9;0;0.000132519167;0.000149342984;0.000065940506;;
2021;12;17;10;0;0.000139635217;0.000167477591;0.000136081748;;
2021;12;17;11;0;0.000146815824;0.000175020497;0.000149072710;;
2021;12;17;12;0;0.000144786316;0.000175111634;0.000125314598;;
2021;12;17;13;0;0.000142230354;0.000173229630;0.000118888208;;
2021;12;17;14;0;0.000149402505;0.000162473071;0.000143996820;;
2021;12;17;15;0;0.000151221163;0.000142410631;0.000105738798;;
2021;12;17;16;0;0.000144242047;0.000132907248;0.000126961729;;
2021;12;17;17;0;0.000140076414;0.000132000489;0.000127304420;;
2021;12;17;18;0;0.000145012959;0.000137776112;0.000147294766;;
2021;12;17;19;0;0.000163785882;0.000151333533;0.000112159660;;
2021;12;17;20;0;0.000172843718;0.000146436918;0.000120651412;;
2021;12;17;21;0;0.000180872378;0.000137643028;0.000117532181;;
2021;12;17;22;0;0.000184251098;0.000122880731;0.000097574998;;
