AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL A;COEF. PERFIL B;COEF. PERFIL C;COEF. PERFIL D;
2019;01;01;1;0;0.000099592960;0.000200310310;0.000074215107;0.000167150342;
2019;01;01;2;0;0.000083001860;0.000185312595;0.000069739204;0.000177719950;
2019;01;01;3;0;0.000070796474;0.000169477380;0.000067539104;0.000168142385;
2019;01;01;4;0;0.000063158216;0.000158265733;0.000066130431;0.000160805344;
2019;01;01;5;0;0.000059137159;0.000152418594;0.000065548015;0.000152220683;
2019;01;01;6;0;0.000057860636;0.000158168523;0.000066133549;0.000146939110;
2019;01;01;7;0;0.000059293781;0.000161207863;0.000068032747;0.000143881557;
2019;01;01;8;0;0.000063882825;0.000159951669;0.000070418697;0.000140515701;
2019;01;01;9;0;0.000074695855;0.000128750116;0.000065976637;0.000086859085;
2019;01;01;10;0;0.000095946567;0.000112251844;0.000065440087;0.000063694453;
2019;01;01;11;0;0.000117257957;0.000119220397;0.000070167212;0.000071882194;
2019;01;01;12;0;0.000129050496;0.000116069900;0.000074272638;0.000074723130;
2019;01;01;13;0;0.000134206437;0.000093885880;0.000076938033;0.000073123586;
2019;01;01;14;0;0.000139666653;0.000093540816;0.000076761962;0.000072472722;
2019;01;01;15;0;0.000138614134;0.000092185090;0.000074021590;0.000072044982;
2019;01;01;16;0;0.000124881130;0.000082556939;0.000071015585;0.000065739868;
2019;01;01;17;0;0.000118070253;0.000077160094;0.000069027704;0.000061035443;
2019;01;01;18;0;0.000119421702;0.000078763488;0.000069755606;0.000062273408;
2019;01;01;19;0;0.000134383854;0.000126081660;0.000081665720;0.000132124956;
2019;01;01;20;0;0.000147029731;0.000155060116;0.000087916216;0.000191312941;
2019;01;01;21;0;0.000156820013;0.000162634339;0.000087474386;0.000196216767;
2019;01;01;22;0;0.000157937795;0.000168040233;0.000083983371;0.000199904515;
2019;01;01;23;0;0.000139617454;0.000206565267;0.000078366916;0.000196352807;
2019;01;01;24;0;0.000114091215;0.000209633966;0.000072866207;0.000176786239;
2019;01;02;1;0;0.000090046248;0.000186417459;0.000073518243;0.000155901529;
2019;01;02;2;0;0.000070586702;0.000168200630;0.000070478391;0.000168379667;
2019;01;02;3;0;0.000061460193;0.000153932818;0.000068820979;0.000162461459;
2019;01;02;4;0;0.000057424906;0.000145474425;0.000068202076;0.000155078140;
2019;01;02;5;0;0.000056187075;0.000141737497;0.000068376937;0.000147281482;
2019;01;02;6;0;0.000058141440;0.000148546099;0.000070937040;0.000142376077;
2019;01;02;7;0;0.000068678137;0.000157242176;0.000081241116;0.000142231904;
2019;01;02;8;0;0.000094614612;0.000170617630;0.000104538490;0.000148021169;
2019;01;02;9;0;0.000116106841;0.000151452007;0.000138480099;0.000110119109;
2019;01;02;10;0;0.000128551544;0.000130447913;0.000159539404;0.000085805869;
2019;01;02;11;0;0.000139672736;0.000127243265;0.000167501967;0.000087096117;
2019;01;02;12;0;0.000140841586;0.000115553935;0.000166377201;0.000082850785;
2019;01;02;13;0;0.000142283574;0.000091913726;0.000163748401;0.000080266626;
2019;01;02;14;0;0.000146650458;0.000092393194;0.000152984744;0.000078515553;
2019;01;02;15;0;0.000142933728;0.000090933078;0.000131901118;0.000075109659;
2019;01;02;16;0;0.000136029616;0.000085465144;0.000125045353;0.000070646739;
2019;01;02;17;0;0.000134270713;0.000082293152;0.000126444690;0.000068845256;
2019;01;02;18;0;0.000139908818;0.000084522935;0.000130472168;0.000071560967;
2019;01;02;19;0;0.000154379146;0.000127055847;0.000140105731;0.000128575655;
2019;01;02;20;0;0.000166615503;0.000159170047;0.000137343573;0.000189826545;
2019;01;02;21;0;0.000174036293;0.000167468070;0.000122706702;0.000195249943;
2019;01;02;22;0;0.000172459178;0.000173486222;0.000105145416;0.000198782866;
2019;01;02;23;0;0.000151508343;0.000209303570;0.000090395119;0.000193918445;
2019;01;02;24;0;0.000121682228;0.000208344805;0.000080855476;0.000173739694;
2019;01;03;1;0;0.000096948694;0.000198106504;0.000079291085;0.000164395990;
2019;01;03;2;0;0.000075936842;0.000178427914;0.000075951879;0.000176995753;
2019;01;03;3;0;0.000066131061;0.000163368492;0.000074179742;0.000170933983;
2019;01;03;4;0;0.000061773444;0.000154304722;0.000073494022;0.000163006293;
2019;01;03;5;0;0.000060439699;0.000150332245;0.000073679795;0.000154805001;
2019;01;03;6;0;0.000062460714;0.000157088666;0.000076339115;0.000148856163;
2019;01;03;7;0;0.000073632831;0.000165520351;0.000087253282;0.000147453344;
2019;01;03;8;0;0.000101317148;0.000179092884;0.000112138273;0.000152651114;
2019;01;03;9;0;0.000124271488;0.000158795298;0.000148475212;0.000113324013;
2019;01;03;10;0;0.000137486256;0.000136532849;0.000170923922;0.000088020196;
2019;01;03;11;0;0.000149187736;0.000132787553;0.000179223228;0.000088870651;
2019;01;03;12;0;0.000150383531;0.000120493172;0.000177957413;0.000084418649;
2019;01;03;13;0;0.000151909032;0.000095821797;0.000175129294;0.000081753066;
2019;01;03;14;0;0.000156502487;0.000096225920;0.000163545592;0.000079827813;
2019;01;03;15;0;0.000152482880;0.000094629985;0.000140957354;0.000076255500;
2019;01;03;16;0;0.000145163454;0.000089003077;0.000133673180;0.000071814920;
2019;01;03;17;0;0.000143382672;0.000085830542;0.000135259840;0.000070175540;
2019;01;03;18;0;0.000149447775;0.000088215372;0.000139609555;0.000073031085;
2019;01;03;19;0;0.000164778570;0.000132375331;0.000149803132;0.000130804709;
2019;01;03;20;0;0.000177815016;0.000165782863;0.000146829819;0.000193010471;
2019;01;03;21;0;0.000185676309;0.000174302676;0.000131140807;0.000198277679;
2019;01;03;22;0;0.000183950094;0.000180473850;0.000112345827;0.000201692776;
2019;01;03;23;0;0.000161566413;0.000217624952;0.000096563370;0.000196589588;
2019;01;03;24;0;0.000129796260;0.000216763195;0.000086396742;0.000176327348;
2019;01;04;1;0;0.000098786312;0.000207859320;0.000081183013;0.000170840213;
2019;01;04;2;0;0.000077664396;0.000186668809;0.000077237286;0.000182749600;
2019;01;04;3;0;0.000067611363;0.000171547326;0.000075709376;0.000176424520;
2019;01;04;4;0;0.000063016037;0.000161963110;0.000074851137;0.000168981146;
2019;01;04;5;0;0.000061594794;0.000157128777;0.000074986119;0.000161720552;
2019;01;04;6;0;0.000063662862;0.000164921433;0.000077958894;0.000157008101;
2019;01;04;7;0;0.000075143659;0.000173933964;0.000088702775;0.000155256553;
2019;01;04;8;0;0.000103637466;0.000186466752;0.000112806438;0.000159517783;
2019;01;04;9;0;0.000126998254;0.000162705092;0.000147805609;0.000112587691;
2019;01;04;10;0;0.000139752043;0.000139822383;0.000170912077;0.000087470773;
2019;01;04;11;0;0.000151775454;0.000135254664;0.000179122445;0.000088110851;
2019;01;04;12;0;0.000153489709;0.000122933868;0.000178311013;0.000087162285;
2019;01;04;13;0;0.000155268309;0.000097771512;0.000175772580;0.000083300259;
2019;01;04;14;0;0.000159772262;0.000098440923;0.000164686817;0.000080494022;
2019;01;04;15;0;0.000155905109;0.000096521686;0.000140730288;0.000078949297;
2019;01;04;16;0;0.000149582051;0.000091525659;0.000129889800;0.000073926991;
2019;01;04;17;0;0.000147709922;0.000088168874;0.000128906246;0.000071326740;
2019;01;04;18;0;0.000152549006;0.000090171868;0.000132223956;0.000074428953;
2019;01;04;19;0;0.000165127205;0.000134138798;0.000144079487;0.000133581037;
2019;01;04;20;0;0.000174492015;0.000168912970;0.000144961570;0.000203119993;
2019;01;04;21;0;0.000178241465;0.000174605844;0.000133786139;0.000206689123;
2019;01;04;22;0;0.000178000959;0.000180864483;0.000117141122;0.000209831020;
2019;01;04;23;0;0.000159967833;0.000222768087;0.000102362065;0.000207013575;
2019;01;04;24;0;0.000134431779;0.000226783184;0.000092688258;0.000183783913;
2019;01;05;1;0;0.000111240725;0.000230773646;0.000084956992;0.000181554055;
2019;01;05;2;0;0.000089384622;0.000210559890;0.000079529696;0.000193362216;
2019;01;05;3;0;0.000076096321;0.000192486071;0.000077043039;0.000185331725;
2019;01;05;4;0;0.000069421454;0.000181187358;0.000075668750;0.000178460081;
2019;01;05;5;0;0.000066614187;0.000175779202;0.000075226021;0.000168867530;
2019;01;05;6;0;0.000066495106;0.000183775860;0.000076509236;0.000165037752;
2019;01;05;7;0;0.000070438065;0.000188252122;0.000080294767;0.000160707133;
2019;01;05;8;0;0.000079693063;0.000189293005;0.000087090377;0.000156665784;
2019;01;05;9;0;0.000100466589;0.000156246829;0.000090008408;0.000098112580;
2019;01;05;10;0;0.000130883822;0.000141954145;0.000098401867;0.000075889097;
2019;01;05;11;0;0.000154952221;0.000147045112;0.000111766710;0.000086595075;
2019;01;05;12;0;0.000161343803;0.000135843405;0.000116435218;0.000085734616;
2019;01;05;13;0;0.000162604863;0.000106852350;0.000117287705;0.000082477630;
2019;01;05;14;0;0.000168419943;0.000106347250;0.000112009462;0.000079446806;
2019;01;05;15;0;0.000166859535;0.000105296253;0.000100876274;0.000079590560;
2019;01;05;16;0;0.000152827721;0.000096425754;0.000096280510;0.000072429225;
2019;01;05;17;0;0.000143821401;0.000090396078;0.000094955705;0.000066357310;
2019;01;05;18;0;0.000143127860;0.000090354746;0.000099858968;0.000066723074;
2019;01;05;19;0;0.000156583228;0.000140344426;0.000114069289;0.000135992449;
2019;01;05;20;0;0.000165972423;0.000176392931;0.000122920681;0.000207858316;
2019;01;05;21;0;0.000173166282;0.000181700684;0.000120625579;0.000210834136;
2019;01;05;22;0;0.000176526358;0.000188449832;0.000110401504;0.000217647198;
2019;01;05;23;0;0.000161421810;0.000235925855;0.000100360451;0.000212552230;
2019;01;05;24;0;0.000138847638;0.000244047550;0.000092736413;0.000192261446;
2019;01;06;1;0;0.000114759057;0.000222200690;0.000085876592;0.000179316204;
2019;01;06;2;0;0.000095209329;0.000203462618;0.000080332783;0.000187173630;
2019;01;06;3;0;0.000081172864;0.000185887525;0.000077764017;0.000176759503;
2019;01;06;4;0;0.000072495890;0.000174029031;0.000076227037;0.000169810979;
2019;01;06;5;0;0.000067950894;0.000167995410;0.000075634235;0.000161428059;
2019;01;06;6;0;0.000066533321;0.000174627119;0.000076366342;0.000156301840;
2019;01;06;7;0;0.000068199388;0.000178090693;0.000078580266;0.000153217554;
2019;01;06;8;0;0.000073542948;0.000177062079;0.000081408371;0.000150185366;
2019;01;06;9;0;0.000086201603;0.000143325755;0.000076459801;0.000093793670;
2019;01;06;10;0;0.000111082808;0.000125890193;0.000076082615;0.000069721449;
2019;01;06;11;0;0.000135780020;0.000133754854;0.000081592815;0.000078730155;
2019;01;06;12;0;0.000149177066;0.000129701355;0.000086217492;0.000081243054;
2019;01;06;13;0;0.000154742760;0.000104302751;0.000089084516;0.000078667728;
2019;01;06;14;0;0.000160678107;0.000103387559;0.000088681739;0.000077243761;
2019;01;06;15;0;0.000159228721;0.000101540927;0.000085387924;0.000076312546;
2019;01;06;16;0;0.000143500989;0.000091004364;0.000081947535;0.000069728818;
2019;01;06;17;0;0.000135685704;0.000085070983;0.000079660161;0.000064760127;
2019;01;06;18;0;0.000137177128;0.000086748325;0.000080464019;0.000065946329;
2019;01;06;19;0;0.000154232199;0.000138593104;0.000094122165;0.000139424731;
2019;01;06;20;0;0.000168768392;0.000170500654;0.000101339578;0.000202002177;
2019;01;06;21;0;0.000179956499;0.000178717912;0.000100802454;0.000206951533;
2019;01;06;22;0;0.000181231840;0.000184644115;0.000096775603;0.000210819845;
2019;01;06;23;0;0.000160314448;0.000227318335;0.000090362837;0.000207646685;
2019;01;06;24;0;0.000131042187;0.000230848630;0.000084044489;0.000187180461;
2019;01;07;1;0;0.000094972792;0.000203543050;0.000075286997;0.000162928498;
2019;01;07;2;0;0.000075115594;0.000184075525;0.000072293589;0.000171924105;
2019;01;07;3;0;0.000065668908;0.000168784849;0.000071061574;0.000164175624;
2019;01;07;4;0;0.000061421061;0.000159581205;0.000070406082;0.000158453870;
2019;01;07;5;0;0.000060020265;0.000154627164;0.000070755318;0.000152020039;
2019;01;07;6;0;0.000061935888;0.000161459512;0.000073518231;0.000148219616;
2019;01;07;7;0;0.000072823163;0.000169299530;0.000084314378;0.000147054708;
2019;01;07;8;0;0.000100034508;0.000181948544;0.000108184320;0.000152278459;
2019;01;07;9;0;0.000122648860;0.000159946497;0.000145425406;0.000109996126;
2019;01;07;10;0;0.000135720566;0.000136036040;0.000169417052;0.000083357013;
2019;01;07;11;0;0.000148060346;0.000132997922;0.000178218126;0.000085766212;
2019;01;07;12;0;0.000150035460;0.000121487376;0.000176808408;0.000082512697;
2019;01;07;13;0;0.000151681172;0.000096180833;0.000174116220;0.000079141593;
2019;01;07;14;0;0.000156268640;0.000096373506;0.000162749584;0.000078002446;
2019;01;07;15;0;0.000151824651;0.000094928295;0.000140228802;0.000073973130;
2019;01;07;16;0;0.000144346224;0.000089082861;0.000132727559;0.000069681979;
2019;01;07;17;0;0.000142223730;0.000085675881;0.000134434629;0.000068679640;
2019;01;07;18;0;0.000148404417;0.000087749743;0.000138866201;0.000071173832;
2019;01;07;19;0;0.000163929127;0.000134362176;0.000147829827;0.000132417349;
2019;01;07;20;0;0.000177974242;0.000168621024;0.000144355349;0.000194651453;
2019;01;07;21;0;0.000186547619;0.000177800801;0.000128079063;0.000200516608;
2019;01;07;22;0;0.000184904176;0.000184405721;0.000109220998;0.000204736488;
2019;01;07;23;0;0.000161264208;0.000223263123;0.000093711868;0.000200701057;
2019;01;07;24;0;0.000127996635;0.000221246309;0.000084272250;0.000179466821;
2019;01;08;1;0;0.000104600242;0.000208556565;0.000085731299;0.000168713613;
2019;01;08;2;0;0.000081997417;0.000188190373;0.000082188392;0.000182252087;
2019;01;08;3;0;0.000071444050;0.000172499349;0.000080310109;0.000176364309;
2019;01;08;4;0;0.000066756999;0.000163044109;0.000079592350;0.000168399697;
2019;01;08;5;0;0.000065356633;0.000159075100;0.000079843600;0.000160345695;
2019;01;08;6;0;0.000067574209;0.000166406856;0.000082764761;0.000154494508;
2019;01;08;7;0;0.000079727972;0.000175680538;0.000094677180;0.000153590437;
2019;01;08;8;0;0.000109949730;0.000191066838;0.000121952131;0.000160507189;
2019;01;08;9;0;0.000134793304;0.000169214087;0.000161389432;0.000118890438;
2019;01;08;10;0;0.000148744117;0.000144635345;0.000185313767;0.000091356177;
2019;01;08;11;0;0.000161280780;0.000140423047;0.000194163730;0.000091948397;
2019;01;08;12;0;0.000162486970;0.000127267166;0.000192689774;0.000087151043;
2019;01;08;13;0;0.000164166098;0.000101252061;0.000189663167;0.000084464122;
2019;01;08;14;0;0.000169125954;0.000101673468;0.000177113710;0.000082467175;
2019;01;08;15;0;0.000164726960;0.000099910758;0.000152600395;0.000078667793;
2019;01;08;16;0;0.000156916068;0.000094101374;0.000144803388;0.000074274028;
2019;01;08;17;0;0.000154975814;0.000090726550;0.000146507698;0.000072548526;
2019;01;08;18;0;0.000161479414;0.000093178560;0.000151170544;0.000075398759;
2019;01;08;19;0;0.000178125070;0.000139968306;0.000162281694;0.000135301054;
2019;01;08;20;0;0.000192407808;0.000175689367;0.000159218249;0.000200466569;
2019;01;08;21;0;0.000200980095;0.000184855794;0.000142252113;0.000206212627;
2019;01;08;22;0;0.000198976169;0.000191103192;0.000121781779;0.000209174117;
2019;01;08;23;0;0.000174597458;0.000229944134;0.000104573964;0.000203091502;
2019;01;08;24;0;0.000140145427;0.000228590577;0.000093484248;0.000181526421;
2019;01;09;1;0;0.000105198293;0.000210227362;0.000086222006;0.000170747829;
2019;01;09;2;0;0.000082460333;0.000189669757;0.000082652903;0.000184406735;
2019;01;09;3;0;0.000071805741;0.000173627405;0.000080717189;0.000178031534;
2019;01;09;4;0;0.000067113155;0.000164213071;0.000080017484;0.000170187294;
2019;01;09;5;0;0.000065663056;0.000159980982;0.000080218444;0.000161620156;
2019;01;09;6;0;0.000067852131;0.000167137250;0.000083105679;0.000155360876;
2019;01;09;7;0;0.000080011244;0.000176226337;0.000095014159;0.000154093386;
2019;01;09;8;0;0.000110293070;0.000191469843;0.000122333715;0.000160736277;
2019;01;09;9;0;0.000135175757;0.000169459897;0.000161848358;0.000118917170;
2019;01;09;10;0;0.000149095001;0.000144687495;0.000185752077;0.000091196053;
2019;01;09;11;0;0.000161578460;0.000140309652;0.000194523318;0.000091593629;
