AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL A;COEF. PERFIL B;COEF. PERFIL C;COEF. PERFIL D;
2019;05;01;1;1;0.000088838202;0.000132440163;0.000089441846;0.000151611003;
2019;05;01;2;1;0.000073746804;0.000121325056;0.000082403960;0.000151814029;
2019;05;01;3;1;0.000063905870;0.000111751435;0.000078736737;0.000147105776;
2019;05;01;4;1;0.000058585839;0.000106775460;0.000076914224;0.000141489558;
2019;05;01;5;1;0.000056235227;0.000103820312;0.000076413148;0.000136300842;
2019;05;01;6;1;0.000055564343;0.000102728913;0.000076982134;0.000132283380;
2019;05;01;7;1;0.000057053432;0.000094890486;0.000076210751;0.000119862902;
2019;05;01;8;1;0.000061162632;0.000056644076;0.000067757721;0.000048904117;
2019;05;01;9;1;0.000074055477;0.000058097715;0.000071403016;0.000048527573;
2019;05;01;10;1;0.000094255403;0.000069125810;0.000077488026;0.000055864823;
2019;05;01;11;1;0.000110917455;0.000078857277;0.000083321878;0.000063750997;
2019;05;01;12;1;0.000117791526;0.000081408809;0.000087162451;0.000066868362;
2019;05;01;13;1;0.000119721641;0.000079398538;0.000090192279;0.000063892070;
2019;05;01;14;1;0.000124363473;0.000076678635;0.000090767392;0.000065057410;
2019;05;01;15;1;0.000121240649;0.000074100247;0.000089049994;0.000064050505;
2019;05;01;16;1;0.000106039719;0.000064945714;0.000086570185;0.000057062036;
2019;05;01;17;1;0.000098056400;0.000060038328;0.000083370071;0.000051829792;
2019;05;01;18;1;0.000096109991;0.000058156301;0.000080994770;0.000051682422;
2019;05;01;19;1;0.000098208697;0.000058635521;0.000079831995;0.000052263025;
2019;05;01;20;1;0.000103299935;0.000061771895;0.000081511860;0.000054001424;
2019;05;01;21;1;0.000115407282;0.000069523319;0.000083802712;0.000059549638;
2019;05;01;22;1;0.000133075019;0.000111316639;0.000094838597;0.000118939075;
2019;05;01;23;1;0.000125592103;0.000139906995;0.000094807603;0.000183059938;
2019;05;01;24;1;0.000103151995;0.000138812494;0.000087415380;0.000172565690;
2019;05;02;1;1;0.000073907854;0.000116680309;0.000076986926;0.000140541232;
2019;05;02;2;1;0.000060020239;0.000105815636;0.000073174169;0.000144385841;
2019;05;02;3;1;0.000053536673;0.000098476754;0.000071141427;0.000141389473;
2019;05;02;4;1;0.000050771730;0.000095257581;0.000070238482;0.000135927062;
2019;05;02;5;1;0.000049753567;0.000093444698;0.000070236709;0.000129963582;
2019;05;02;6;1;0.000051163726;0.000093752012;0.000072390401;0.000126401014;
2019;05;02;7;1;0.000059537160;0.000089934871;0.000077765483;0.000114070454;
2019;05;02;8;1;0.000078369991;0.000065494083;0.000085390692;0.000056046684;
2019;05;02;9;1;0.000093970130;0.000072014678;0.000114017370;0.000061438715;
