AÑO;MES;DIA;HORA;VERANO(1)/INVIERNO(0);COEF. PERFIL A;COEF. PERFIL B;COEF. PERFIL C;COEF. PERFIL D;
2017;03;01;1;0;0.000091418509;0.000196270852;0.000083869079;0.000175066709;
2017;03;01;2;0;0.000073262178;0.000180554934;0.000080688348;0.000179448030;
2017;03;01;3;0;0.000064966719;0.000169011443;0.000079085986;0.000175633175;
2017;03;01;4;0;0.000061384655;0.000162481669;0.000078044931;0.000170836145;
2017;03;01;5;0;0.000060435452;0.000159728999;0.000078143140;0.000166494456;
2017;03;01;6;0;0.000062531371;0.000166994612;0.000080955621;0.000165910557;
2017;03;01;7;0;0.000073989607;0.000172190653;0.000092160076;0.000165569089;
2017;03;01;8;0;0.000101057589;0.000136736777;0.000107207721;0.000095178944;
2017;03;01;9;0;0.000123032958;0.000111196680;0.000141036132;0.000059781414;
2017;03;01;10;0;0.000137194124;0.000105895595;0.000164601377;0.000055297401;
2017;03;01;11;0;0.000146960204;0.000100015836;0.000172850825;0.000056721743;
2017;03;01;12;0;0.000148362930;0.000088253282;0.000173051932;0.000055220615;
2017;03;01;13;0;0.000150461432;0.000071661030;0.000171392431;0.000051725063;
2017;03;01;14;0;0.000152109197;0.000071292758;0.000160677237;0.000051646974;
2017;03;01;15;0;0.000143022903;0.000068953033;0.000140555945;0.000050698217;
2017;03;01;16;0;0.000133523602;0.000064745218;0.000134984866;0.000044120174;
2017;03;01;17;0;0.000132946402;0.000062498360;0.000136435626;0.000041754203;
2017;03;01;18;0;0.000138609873;0.000062734775;0.000138210768;0.000042700574;
2017;03;01;19;0;0.000145085380;0.000066090951;0.000135613958;0.000046248605;
2017;03;01;20;0;0.000162582265;0.000120132112;0.000142778662;0.000134489246;
2017;03;01;21;0;0.000175116336;0.000166739227;0.000137155689;0.000234344526;
2017;03;01;22;0;0.000171301873;0.000177045130;0.000119690399;0.000247678312;
2017;03;01;23;0;0.000149189019;0.000203223667;0.000102496002;0.000219764158;
2017;03;01;24;0;0.000120480754;0.000207874787;0.000091717301;0.000194858475;
2017;03;02;1;0;0.000091460217;0.000196456685;0.000083842358;0.000175312194;
2017;03;02;2;0;0.000073289946;0.000180711938;0.000080656415;0.000179685789;
2017;03;02;3;0;0.000064894335;0.000168905918;0.000078936688;0.000175603376;
2017;03;02;4;0;0.000061307594;0.000162357267;0.000077886586;0.000170783015;
2017;03;02;5;0;0.000060365608;0.000159622637;0.000077992381;0.000166459292;
2017;03;02;6;0;0.000062462812;0.000166893317;0.000080804231;0.000165885361;
2017;03;02;7;0;0.000073903238;0.000172073988;0.000091981202;0.000165532191;
2017;03;02;8;0;0.000100868936;0.000136548442;0.000106924711;0.000095091094;
2017;03;02;9;0;0.000122803848;0.000111044035;0.000140664470;0.000059726512;
2017;03;02;10;0;0.000136864052;0.000105692625;0.000164078192;0.000055216524;
2017;03;02;11;0;0.000146549377;0.000099785148;0.000172234124;0.000056616662;
2017;03;02;12;0;0.000147978868;0.000088067987;0.000172470279;0.000055129747;
2017;03;02;13;0;0.000149982950;0.000071468169;0.000170715068;0.000051609326;
2017;03;02;14;0;0.000151563141;0.000071071658;0.000159976428;0.000051510228;
2017;03;02;15;0;0.000142455997;0.000068713399;0.000139890390;0.000050545011;
2017;03;02;16;0;0.000133069000;0.000064556422;0.000134421101;0.000044011536;
2017;03;02;17;0;0.000132556827;0.000062345777;0.000135930469;0.000041671216;
2017;03;02;18;0;0.000138220941;0.000062589421;0.000137716214;0.000042621022;
2017;03;02;19;0;0.000144762906;0.000065976390;0.000135207738;0.000046189444;
